RF,nodes Count,accuracy,
RF_5_t22_pruned_with_sigma_0_1,2,0.7998832895539483,
RF_5_t22_pruned_with_sigma_0_2,2,0.7968428574716,
RF_5_t22_pruned_with_sigma_0_3,1,0.7591904454179904,
RF_5_t23,1,0.7591904454179904,
RF_5_t23_pruned_with_sigma_0_0,1,0.7591904454179904,
RF_5_t23_pruned_with_sigma_0_1,2,0.7998832895539483,
RF_5_t23_pruned_with_sigma_0_2,1,0.7591904454179904,
RF_5_t23_pruned_with_sigma_0_3,1,0.7591904454179904,
RF_5_t24,1,0.7591904454179904,
RF_5_t24_pruned_with_sigma_0_0,1,0.7591904454179904,
RF_5_t24_pruned_with_sigma_0_1,1,0.7591904454179904,
RF_5_t24_pruned_with_sigma_0_2,1,0.7591904454179904,
RF_5_t24_pruned_with_sigma_0_3,1,0.7591904454179904,
RF_5_t25,1,0.7591904454179904,
RF_5_t25_pruned_with_sigma_0_0,1,0.7591904454179904,
RF_5_t25_pruned_with_sigma_0_1,1,0.7591904454179904,
RF_5_t25_pruned_with_sigma_0_2,1,0.7591904454179904,
RF_5_t25_pruned_with_sigma_0_3,1,0.7591904454179904,
RF_10_t2,1884,0.8110007965546888,
RF_10_t2_pruned_with_sigma_0_0,2168,0.8349251647904342,
RF_10_t2_pruned_with_sigma_0_1,2805,0.8132119855922252,
RF_10_t2_pruned_with_sigma_0_2,3105,0.8114308191403999,
RF_10_t2_pruned_with_sigma_0_3,3317,0.7893184572076788,
RF_10_t3,619,0.8148398911871967,
RF_10_t3_pruned_with_sigma_0_0,730,0.8120450791857976,
RF_10_t3_pruned_with_sigma_0_1,957,0.7938636901211751,
RF_10_t3_pruned_with_sigma_0_2,1088,0.7770644403877937,
RF_10_t3_pruned_with_sigma_0_3,1265,0.7763891278112836,
RF_10_t4,303,0.8223334280220508,
RF_10_t4_pruned_with_sigma_0_0,379,0.824053381613262,
RF_10_t4_pruned_with_sigma_0_1,470,0.7912839318527942,
RF_10_t4_pruned_with_sigma_0_2,511,0.7853566539195281,
RF_10_t4_pruned_with_sigma_0_3,582,0.5918745102876839,
RF_10_t5,207,0.7988696487199481,
RF_10_t5_pruned_with_sigma_0_0,255,0.8169282536797506,
RF_10_t5_pruned_with_sigma_0_1,282,0.8108781303392082,
RF_10_t5_pruned_with_sigma_0_2,285,0.80581061464295,
RF_10_t5_pruned_with_sigma_0_3,329,0.7574398264518025,
RF_10_t6,166,0.8136727254242224,
RF_10_t6_pruned_with_sigma_0_0,193,0.8173581489449753,
RF_10_t6_pruned_with_sigma_0_1,183,0.7990234235743218,
RF_10_t6_pruned_with_sigma_0_2,175,0.7994225119973624,
RF_10_t6_pruned_with_sigma_0_3,197,0.7697553249199955,
RF_10_t7,147,0.8148091267851747,
RF_10_t7_pruned_with_sigma_0_0,168,0.8240533155952319,
RF_10_t7_pruned_with_sigma_0_1,157,0.7642271118319022,
RF_10_t7_pruned_with_sigma_0_2,147,0.7869535263247839,
RF_10_t7_pruned_with_sigma_0_3,136,0.7602036005479119,
RF_10_t8,134,0.8120451357726808,
RF_10_t8_pruned_with_sigma_0_0,153,0.8260802435952137,
RF_10_t8_pruned_with_sigma_0_1,144,0.7498539916953091,
RF_10_t8_pruned_with_sigma_0_2,123,0.7793985832907989,
RF_10_t8_pruned_with_sigma_0_3,114,0.7763887458498238,
RF_10_t9,123,0.814379132492905,
RF_10_t9_pruned_with_sigma_0_0,137,0.8255888619661075,
RF_10_t9_pruned_with_sigma_0_1,130,0.7628143448502731,
RF_10_t9_pruned_with_sigma_0_2,111,0.7629986860525783,
RF_10_t9_pruned_with_sigma_0_3,101,0.7692329714036301,
RF_10_t10,115,0.8104787495506057,
RF_10_t10_pruned_with_sigma_0_0,127,0.8262338156799235,
RF_10_t10_pruned_with_sigma_0_1,119,0.7451245920557298,
RF_10_t10_pruned_with_sigma_0_2,100,0.7402721536703573,
RF_10_t10_pruned_with_sigma_0_3,84,0.7606644205446601,
RF_10_t11,109,0.8173888897691294,
RF_10_t11_pruned_with_sigma_0_0,118,0.8276465307902434,
RF_10_t11_pruned_with_sigma_0_1,113,0.7513897172579808,
RF_10_t11_pruned_with_sigma_0_2,98,0.738521629015641,
RF_10_t11_pruned_with_sigma_0_3,80,0.7505603138836673,
RF_10_t12,98,0.7997297127536648,
RF_10_t12_pruned_with_sigma_0_0,109,0.8266637298074425,
RF_10_t12_pruned_with_sigma_0_1,109,0.7544915885484749,
RF_10_t12_pruned_with_sigma_0_2,94,0.745800215860096,
RF_10_t12_pruned_with_sigma_0_3,78,0.7556584808081814,
RF_10_t13,88,0.7890727239529636,
RF_10_t13_pruned_with_sigma_0_0,100,0.8278615185052312,
RF_10_t13_pruned_with_sigma_0_1,107,0.7574706238628395,
RF_10_t13_pruned_with_sigma_0_2,91,0.7479193144612306,
RF_10_t13_pruned_with_sigma_0_3,76,0.762507181818559,
RF_10_t14,82,0.793710155761054,
RF_10_t14_pruned_with_sigma_0_0,96,0.8232240772659936,
RF_10_t14_pruned_with_sigma_0_1,101,0.7444489446734956,
RF_10_t14_pruned_with_sigma_0_2,85,0.7402720876523272,
RF_10_t14_pruned_with_sigma_0_3,75,0.7622000612270072,
RF_10_t15,78,0.8000060500809003,
RF_10_t15_pruned_with_sigma_0_0,87,0.8272780087151345,
RF_10_t15_pruned_with_sigma_0_1,96,0.7454009859698483,
RF_10_t15_pruned_with_sigma_0_2,85,0.7402720876523272,
RF_10_t15_pruned_with_sigma_0_3,73,0.7638891891137399,
RF_10_t16,73,0.8091889317188719,
RF_10_t16_pruned_with_sigma_0_0,80,0.8300420233054963,
RF_10_t16_pruned_with_sigma_0_1,91,0.7469365842120333,
RF_10_t16_pruned_with_sigma_0_2,83,0.745155229137265,
RF_10_t16_pruned_with_sigma_0_3,72,0.7656090672557738,
RF_10_t17,66,0.8092503520647233,
RF_10_t17_pruned_with_sigma_0_0,74,0.8362151240893756,
RF_10_t17_pruned_with_sigma_0_1,80,0.7614323705641072,
RF_10_t17_pruned_with_sigma_0_2,79,0.7471822042929828,
RF_10_t17_pruned_with_sigma_0_3,70,0.7622000187868451,
RF_10_t18,59,0.7988390305007071,
RF_10_t18_pruned_with_sigma_0_0,68,0.8300728160009596,
RF_10_t18_pruned_with_sigma_0_1,75,0.7617394204220552,
RF_10_t18_pruned_with_sigma_0_2,76,0.7490556309418585,
RF_10_t18_pruned_with_sigma_0_3,67,0.7577468621630298,
RF_10_t19,56,0.7938637136990431,
RF_10_t19_pruned_with_sigma_0_0,63,0.8331132292210137,
RF_10_t19_pruned_with_sigma_0_1,70,0.7568562459281021,
RF_10_t19_pruned_with_sigma_0_2,73,0.7527409742978606,
RF_10_t19_pruned_with_sigma_0_3,66,0.7619236390194473,
RF_10_t20,52,0.7965049394690114,
RF_10_t20_pruned_with_sigma_0_0,56,0.8277693903442405,
RF_10_t20_pruned_with_sigma_0_1,67,0.7625071535251177,
RF_10_t20_pruned_with_sigma_0_2,70,0.7570405682681132,
RF_10_t20_pruned_with_sigma_0_3,62,0.7664996269038185,
RF_10_t21,45,0.8009581621108568,
RF_10_t21_pruned_with_sigma_0_0,46,0.8057799492679733,
RF_10_t21_pruned_with_sigma_0_1,54,0.763367109100642,
RF_10_t21_pruned_with_sigma_0_2,60,0.7666225524758459,
RF_10_t21_pruned_with_sigma_0_3,55,0.7618929076264405,
RF_10_t22,38,0.7432509390593223,
RF_10_t22_pruned_with_sigma_0_0,43,0.8150548694710371,
RF_10_t22_pruned_with_sigma_0_1,49,0.7408247575912246,
RF_10_t22_pruned_with_sigma_0_2,55,0.7549521256108083,
RF_10_t22_pruned_with_sigma_0_3,51,0.7584532598005651,
RF_10_t23,35,0.7472434548781854,
RF_10_t23_pruned_with_sigma_0_0,39,0.8095267224009739,
RF_10_t23_pruned_with_sigma_0_1,44,0.7565798520139838,
RF_10_t23_pruned_with_sigma_0_2,47,0.7427288779085186,
RF_10_t23_pruned_with_sigma_0_3,46,0.7501303903250011,
RF_10_t24,29,0.7467214078741025,
RF_10_t24_pruned_with_sigma_0_0,32,0.8192623635737408,
RF_10_t24_pruned_with_sigma_0_1,35,0.7879057515285061,
RF_10_t24_pruned_with_sigma_0_2,36,0.7335768785619086,
RF_10_t24_pruned_with_sigma_0_3,39,0.7379071803473002,
RF_10_t25,21,0.7378764819633084,
RF_10_t25_pruned_with_sigma_0_0,25,0.8183410442392478,
RF_10_t25_pruned_with_sigma_0_1,25,0.7870150032575183,
RF_10_t25_pruned_with_sigma_0_2,25,0.7839439906805177,
RF_10_t25_pruned_with_sigma_0_3,27,0.7326554602003704,
RF_15_t2,7596,0.8009581998354454,
RF_15_t2_pruned_with_sigma_0_0,8693,0.8014188925117068,
RF_15_t2_pruned_with_sigma_0_1,10515,0.8015110725440066,
RF_15_t2_pruned_with_sigma_0_2,11279,0.7910998735849034,
RF_15_t2_pruned_with_sigma_0_3,11661,0.6303560427811925,
RF_15_t3,3191,0.7633673684571887,
RF_15_t3_pruned_with_sigma_0_0,3712,0.8119531490788976,
RF_15_t3_pruned_with_sigma_0_1,4569,0.5045913182140727,
RF_15_t3_pruned_with_sigma_0_2,5135,0.7392590032560092,
RF_15_t3_pruned_with_sigma_0_3,5496,0.6149995793708368,
RF_15_t4,1710,0.7805352204304301,
RF_15_t4_pruned_with_sigma_0_0,2069,0.7647187716798495,
RF_15_t4_pruned_with_sigma_0_1,2480,0.6735359794491531,
RF_15_t4_pruned_with_sigma_0_2,3019,0.6413194825619974,
RF_15_t4_pruned_with_sigma_0_3,3358,0.6610364887310995,
RF_15_t5,1005,0.7637360225683578,
RF_15_t5_pruned_with_sigma_0_0,1322,0.7730108673222447,
RF_15_t5_pruned_with_sigma_0_1,1547,0.7746999339065207,
RF_15_t5_pruned_with_sigma_0_2,1869,0.7795218012283881,
RF_15_t5_pruned_with_sigma_0_3,2113,0.7704003918075775,
RF_15_t6,663,0.7424834464505123,
RF_15_t6_pruned_with_sigma_0_0,895,0.7476736990958548,
RF_15_t6_pruned_with_sigma_0_1,1041,0.7555052058046071,
RF_15_t6_pruned_with_sigma_0_2,1228,0.7657015773782241,
RF_15_t6_pruned_with_sigma_0_3,1439,0.7551982361114098,
RF_15_t7,483,0.7241181217229121,
RF_15_t7_pruned_with_sigma_0_0,673,0.7327173049478438,
RF_15_t7_pruned_with_sigma_0_1,725,0.7545837685807746,
RF_15_t7_pruned_with_sigma_0_2,840,0.7503460099268484,
RF_15_t7_pruned_with_sigma_0_3,996,0.7179759362394094,
RF_15_t8,363,0.7717822906445662,
RF_15_t8_pruned_with_sigma_0_0,515,0.7730722357967867,
RF_15_t8_pruned_with_sigma_0_1,542,0.7536930391720811,
RF_15_t8_pruned_with_sigma_0_2,622,0.7351129200680099,
RF_15_t8_pruned_with_sigma_0_3,715,0.7037871242961062,
RF_15_t9,280,0.78286919828836,
RF_15_t9_pruned_with_sigma_0_0,407,0.7732256711298627,
RF_15_t9_pruned_with_sigma_0_1,413,0.7824084961809513,
RF_15_t9_pruned_with_sigma_0_2,468,0.7285714150983612,
RF_15_t9_pruned_with_sigma_0_3,510,0.7055068515397857,
RF_15_t10,227,0.755167235930709,
RF_15_t10_pruned_with_sigma_0_0,331,0.7690795407861277,
RF_15_t10_pruned_with_sigma_0_1,318,0.783237663776586,
RF_15_t10_pruned_with_sigma_0_2,339,0.7822858299654707,
RF_15_t10_pruned_with_sigma_0_3,385,0.6847768788637052,
RF_15_t11,194,0.7634900205259487,
RF_15_t11_pruned_with_sigma_0_0,280,0.7699087696842188,
RF_15_t11_pruned_with_sigma_0_1,259,0.7667147277925721,
RF_15_t11_pruned_with_sigma_0_2,268,0.7840055713558708,
RF_15_t11_pruned_with_sigma_0_3,289,0.7144751274242293,
RF_15_t12,175,0.7553206193924757,
RF_15_t12_pruned_with_sigma_0_0,236,0.7548600870457157,
RF_15_t12_pruned_with_sigma_0_1,238,0.7538159411662405,
RF_15_t12_pruned_with_sigma_0_2,228,0.7839132262784958,
RF_15_t12_pruned_with_sigma_0_3,245,0.7206481951990934,
RF_15_t13,169,0.7547986006818342,
RF_15_t13_pruned_with_sigma_0_0,213,0.7570406107082754,
RF_15_t13_pruned_with_sigma_0_1,217,0.7268203764461248,
RF_15_t13_pruned_with_sigma_0_2,201,0.7745154983927438,
RF_15_t13_pruned_with_sigma_0_3,219,0.668007719205324,
RF_15_t14,159,0.7538465829633495,
RF_15_t14_pruned_with_sigma_0_0,196,0.7595896894549589,
RF_15_t14_pruned_with_sigma_0_1,200,0.710082490471712,
RF_15_t14_pruned_with_sigma_0_2,185,0.7620773101312024,
RF_15_t14_pruned_with_sigma_0_3,186,0.707103615486849,
RF_15_t15,155,0.7476735670597947,
RF_15_t15_pruned_with_sigma_0_0,183,0.7559042847965004,
RF_15_t15_pruned_with_sigma_0_1,190,0.6953409048468929,
RF_15_t15_pruned_with_sigma_0_2,165,0.7153956215333461,
RF_15_t15_pruned_with_sigma_0_3,170,0.6985965274138927,
RF_15_t16,149,0.7461380254044925,
RF_15_t16_pruned_with_sigma_0_0,169,0.7516967152446195,
RF_15_t16_pruned_with_sigma_0_1,180,0.6832405874322042,
RF_15_t16_pruned_with_sigma_0_2,145,0.7147201250494664,
RF_15_t16_pruned_with_sigma_0_3,149,0.7119560067164857,
RF_15_t17,137,0.728970220586987,
RF_15_t17_pruned_with_sigma_0_0,157,0.7423911296665787,
RF_15_t17_pruned_with_sigma_0_1,167,0.6688368396452228,
RF_15_t17_pruned_with_sigma_0_2,138,0.7159178052890628,
RF_15_t17_pruned_with_sigma_0_3,131,0.7221215620167716,
RF_15_t18,130,0.7677283639109987,
RF_15_t18_pruned_with_sigma_0_0,144,0.7519117736932108,
RF_15_t18_pruned_with_sigma_0_1,155,0.6811829469015097,
RF_15_t18_pruned_with_sigma_0_2,129,0.7103589834128756,
RF_15_t18_pruned_with_sigma_0_3,120,0.7078714664792509,
RF_15_t19,125,0.7652407196568873,
RF_15_t19_pruned_with_sigma_0_0,136,0.7413777717669932,
RF_15_t19_pruned_with_sigma_0_1,153,0.6789409934619516,
RF_15_t19_pruned_with_sigma_0_2,126,0.7185897247274493,
RF_15_t19_pruned_with_sigma_0_3,111,0.7360032297906549,
RF_15_t20,121,0.7567027964483055,
RF_15_t20_pruned_with_sigma_0_0,127,0.7672983366097139,
RF_15_t20_pruned_with_sigma_0_1,147,0.676944702543505,
RF_15_t20_pruned_with_sigma_0_2,123,0.7072878057907998,
RF_15_t20_pruned_with_sigma_0_3,105,0.7310279365668587,
RF_15_t21,114,0.7456466154819449,
RF_15_t21_pruned_with_sigma_0_0,118,0.7788765598645838,
RF_15_t21_pruned_with_sigma_0_1,134,0.6872638063506328,
RF_15_t21_pruned_with_sigma_0_2,120,0.7072878057907998,
RF_15_t21_pruned_with_sigma_0_3,103,0.7316421447409471,
RF_15_t22,104,0.7610023998497052,
RF_15_t22_pruned_with_sigma_0_0,110,0.7632444098761464,
RF_15_t22_pruned_with_sigma_0_1,120,0.7044009222152935,
RF_15_t22_pruned_with_sigma_0_2,113,0.7044931352566083,
RF_15_t22_pruned_with_sigma_0_3,97,0.7285403300373361,
RF_15_t23,91,0.7576854984040613,
RF_15_t23_pruned_with_sigma_0_0,102,0.7842817530691782,
RF_15_t23_pruned_with_sigma_0_1,111,0.7227665440240291,
RF_15_t23_pruned_with_sigma_0_2,107,0.7404871178074771,
RF_15_t23_pruned_with_sigma_0_3,92,0.730997304200897,
RF_15_t24,85,0.7615858389061982,
RF_15_t24_pruned_with_sigma_0_0,86,0.7947544431077365,
RF_15_t24_pruned_with_sigma_0_1,96,0.7455238360926983,
RF_15_t24_pruned_with_sigma_0_2,92,0.7614016674645417,
RF_15_t24_pruned_with_sigma_0_3,90,0.7332699371621526,
RF_15_t25,66,0.7667760679736728,
RF_15_t25_pruned_with_sigma_0_0,74,0.7993303225339153,
RF_15_t25_pruned_with_sigma_0_1,77,0.758944735741143,
RF_15_t25_pruned_with_sigma_0_2,75,0.7506218662655788,
RF_15_t25_pruned_with_sigma_0_3,76,0.7387671689318396,
RF_20_t2,15385,0.7827769286601621,
RF_20_t2_pruned_with_sigma_0_0,17479,0.7868922097215509,
RF_20_t2_pruned_with_sigma_0_1,20411,0.8065783618927332,
RF_20_t2_pruned_with_sigma_0_2,21479,0.788059309466495,
RF_20_t2_pruned_with_sigma_0_3,22172,0.7509904920833065,
RF_20_t3,6747,0.7633980809879013,
RF_20_t3_pruned_with_sigma_0_0,7837,0.765332979853938,
RF_20_t3_pruned_with_sigma_0_1,9035,0.7616168626647668,
RF_20_t3_pruned_with_sigma_0_2,9928,0.7732564921187676,
RF_20_t3_pruned_with_sigma_0_3,10183,0.757009450198073,
RF_20_t4,3981,0.794693201953681,
RF_20_t4_pruned_with_sigma_0_0,4799,0.7731336561426382,
RF_20_t4_pruned_with_sigma_0_1,5499,0.7716902426483264,
RF_20_t4_pruned_with_sigma_0_2,6225,0.7720280427615757,
RF_20_t4_pruned_with_sigma_0_3,6480,0.7564266288817187,
RF_20_t5,2590,0.7706154408250218,
RF_20_t5_pruned_with_sigma_0_0,3219,0.7864931967476878,
RF_20_t5_pruned_with_sigma_0_1,3639,0.7824086187858642,
RF_20_t5_pruned_with_sigma_0_2,4201,0.757870047091604,
RF_20_t5_pruned_with_sigma_0_3,4479,0.7569487088948168,
RF_20_t6,1762,0.751911962316154,
RF_20_t6_pruned_with_sigma_0_0,2329,0.7669913244763544,
RF_20_t6_pruned_with_sigma_0_1,2578,0.772273719429408,
RF_20_t6_pruned_with_sigma_0_2,2987,0.7493936008157565,
RF_20_t6_pruned_with_sigma_0_3,3287,0.7533860741944574,
RF_20_t7,1249,0.7576857388983138,
RF_20_t7_pruned_with_sigma_0_0,1725,0.7744849603382538,
RF_20_t7_pruned_with_sigma_0_1,1858,0.7670834149127563,
RF_20_t7_pruned_with_sigma_0_2,2178,0.6665024326700973,
RF_20_t7_pruned_with_sigma_0_3,2469,0.695463453173034,
RF_20_t8,910,0.7505606722672591,
RF_20_t8_pruned_with_sigma_0_0,1319,0.7757134709979021,
RF_20_t8_pruned_with_sigma_0_1,1405,0.7493628647071761,
RF_20_t8_pruned_with_sigma_0_2,1623,0.4916309367656673,
RF_20_t8_pruned_with_sigma_0_3,1877,0.5017352839209127,
RF_20_t9,709,0.74411114927582,
RF_20_t9_pruned_with_sigma_0_0,1051,0.7485644756602841,
RF_20_t9_pruned_with_sigma_0_1,1088,0.7296765239130508,
RF_20_t9_pruned_with_sigma_0_2,1276,0.49900149615718475,
RF_20_t9_pruned_with_sigma_0_3,1479,0.6241511118756626,
RF_20_t10,589,0.7187741178010638,
RF_20_t10_pruned_with_sigma_0_0,877,0.7384602982656875,
RF_20_t10_pruned_with_sigma_0_1,890,0.7483493653403833,
RF_20_t10_pruned_with_sigma_0_2,1028,0.4486960684565474,
RF_20_t10_pruned_with_sigma_0_3,1181,0.5749819912245062,
RF_20_t11,479,0.7066430171220591,
RF_20_t11_pruned_with_sigma_0_0,724,0.7254385153337249,
RF_20_t11_pruned_with_sigma_0_1,707,0.7392895083014844,
RF_20_t11_pruned_with_sigma_0_2,812,0.5368069097111013,
RF_20_t11_pruned_with_sigma_0_3,936,0.36896897001687423,
RF_20_t12,393,0.7318877742530437,
RF_20_t12_pruned_with_sigma_0_0,597,0.7254690345259208,
RF_20_t12_pruned_with_sigma_0_1,576,0.7416235050217087,
RF_20_t12_pruned_with_sigma_0_2,643,0.6073517819775305,
RF_20_t12_pruned_with_sigma_0_3,741,0.36255024915204553,
RF_20_t13,323,0.7616166316016615,
RF_20_t13_pruned_with_sigma_0_0,488,0.7338533903653663,
RF_20_t13_pruned_with_sigma_0_1,475,0.7647493663212226,
RF_20_t13_pruned_with_sigma_0_2,520,0.6737812411465106,
RF_20_t13_pruned_with_sigma_0_3,606,0.36251953662133307,
RF_20_t14,271,0.784005467613252,
RF_20_t14_pruned_with_sigma_0_0,402,0.7639507414956517,
RF_20_t14_pruned_with_sigma_0_1,401,0.7707072153179937,
RF_20_t14_pruned_with_sigma_0_2,429,0.6982581472850933,
RF_20_t14_pruned_with_sigma_0_3,494,0.39356866497585064,
RF_20_t15,236,0.7825005583239116,
RF_20_t15_pruned_with_sigma_0_0,342,0.7844662027296757,
RF_20_t15_pruned_with_sigma_0_1,343,0.7690181015779818,
RF_20_t15_pruned_with_sigma_0_2,354,0.7514202317346029,
RF_20_t15_pruned_with_sigma_0_3,402,0.4347224234200282,
RF_20_t16,204,0.730228986366711,
RF_20_t16_pruned_with_sigma_0_0,300,0.7786616617454941,
RF_20_t16_pruned_with_sigma_0_1,319,0.7712907722638261,
RF_20_t16_pruned_with_sigma_0_2,303,0.7536622228987498,
RF_20_t16_pruned_with_sigma_0_3,352,0.5891084585695363,
RF_20_t17,192,0.6986268108274096,
RF_20_t17_pruned_with_sigma_0_0,278,0.7950309219021794,
RF_20_t17_pruned_with_sigma_0_1,293,0.7767881926564562,
RF_20_t17_pruned_with_sigma_0_2,269,0.7695401297197705,
RF_20_t17_pruned_with_sigma_0_3,310,0.6414417762471655,
RF_20_t18,184,0.6927302218469882,
RF_20_t18_pruned_with_sigma_0_0,241,0.7432510569486617,
RF_20_t18_pruned_with_sigma_0_1,264,0.7766654226983569,
RF_20_t18_pruned_with_sigma_0_2,239,0.737569267060285,
RF_20_t18_pruned_with_sigma_0_3,273,0.6012089881850361,
RF_20_t19,171,0.7174840877685189,
