RF,nodes Count,accuracy,
RF_10_t11,2,0.1729665255258692,
RF_10_t11_pruned_with_sigma_0_0,205,0.7319010983674306,
RF_10_t11_pruned_with_sigma_0_1,447,0.6629669821424842,
RF_10_t11_pruned_with_sigma_0_2,387,0.6604174945720207,
RF_10_t11_pruned_with_sigma_0_3,374,0.6816502002583367,
RF_10_t12,1,0.09871666434732093,
RF_10_t12_pruned_with_sigma_0_0,169,0.7384340961317047,
RF_10_t12_pruned_with_sigma_0_1,413,0.6915341439904363,
RF_10_t12_pruned_with_sigma_0_2,369,0.6848511519967031,
RF_10_t12_pruned_with_sigma_0_3,357,0.6956005402684915,
RF_10_t13,1,0.09871666434732093,
RF_10_t13_pruned_with_sigma_0_0,118,0.7341005724248568,
RF_10_t13_pruned_with_sigma_0_1,382,0.7025008198660692,
RF_10_t13_pruned_with_sigma_0_2,349,0.6979674946424537,
RF_10_t13_pruned_with_sigma_0_3,345,0.7069169591650504,
RF_10_t14,1,0.09871666434732093,
RF_10_t14_pruned_with_sigma_0_0,78,0.7579172825706048,
RF_10_t14_pruned_with_sigma_0_1,363,0.7469681870295953,
RF_10_t14_pruned_with_sigma_0_2,338,0.722784267265611,
RF_10_t14_pruned_with_sigma_0_3,340,0.7198506989974479,
RF_10_t15,1,0.09871666434732093,
RF_10_t15_pruned_with_sigma_0_0,55,0.7407006047462651,
RF_10_t15_pruned_with_sigma_0_1,335,0.7675350163936272,
RF_10_t15_pruned_with_sigma_0_2,332,0.7257675146299631,
RF_10_t15_pruned_with_sigma_0_3,333,0.7250835840863862,
RF_10_t16,1,0.09871666434732093,
RF_10_t16_pruned_with_sigma_0_0,35,0.7325844457915116,
RF_10_t16_pruned_with_sigma_0_1,300,0.7792521130467436,
RF_10_t16_pruned_with_sigma_0_2,317,0.7507845942391386,
RF_10_t16_pruned_with_sigma_0_3,316,0.7457671438897843,
RF_10_t17,1,0.09871666434732093,
RF_10_t17_pruned_with_sigma_0_0,20,0.698400252961147,
RF_10_t17_pruned_with_sigma_0_1,281,0.7793186324976549,
RF_10_t17_pruned_with_sigma_0_2,297,0.7651343856562868,
RF_10_t17_pruned_with_sigma_0_3,306,0.7557344446044013,
RF_10_t18,1,0.09871666434732093,
RF_10_t18_pruned_with_sigma_0_0,13,0.6013346760692048,
RF_10_t18_pruned_with_sigma_0_1,260,0.7972010588981808,
RF_10_t18_pruned_with_sigma_0_2,283,0.7713015110875744,
RF_10_t18_pruned_with_sigma_0_3,292,0.773634343146456,
RF_10_t19,1,0.09871666434732093,
RF_10_t19_pruned_with_sigma_0_0,8,0.5171503628931741,
RF_10_t19_pruned_with_sigma_0_1,233,0.7936506170356272,
RF_10_t19_pruned_with_sigma_0_2,259,0.7813517368209169,
RF_10_t19_pruned_with_sigma_0_3,269,0.7770348197348029,
RF_10_t20,1,0.09871666434732093,
RF_10_t20_pruned_with_sigma_0_0,4,0.3670672223512447,
RF_10_t20_pruned_with_sigma_0_1,205,0.8040840581549009,
RF_10_t20_pruned_with_sigma_0_2,242,0.7808518339616812,
RF_10_t20_pruned_with_sigma_0_3,253,0.7791181712751994,
RF_10_t21,1,0.09871666434732093,
RF_10_t21_pruned_with_sigma_0_0,2,0.17295011847742686,
RF_10_t21_pruned_with_sigma_0_1,164,0.8069174556067502,
RF_10_t21_pruned_with_sigma_0_2,205,0.7909847946276247,
RF_10_t21_pruned_with_sigma_0_3,217,0.7863680969487417,
RF_10_t22,1,0.09871666434732093,
RF_10_t22_pruned_with_sigma_0_0,1,0.09871666434732093,
RF_10_t22_pruned_with_sigma_0_1,119,0.7990512549172412,
RF_10_t22_pruned_with_sigma_0_2,170,0.8030675788601472,
RF_10_t22_pruned_with_sigma_0_3,186,0.7975668021502331,
RF_10_t23,1,0.09871666434732093,
RF_10_t23_pruned_with_sigma_0_0,1,0.09871666434732093,
RF_10_t23_pruned_with_sigma_0_1,85,0.7901512222299278,
RF_10_t23_pruned_with_sigma_0_2,135,0.7982842089627182,
RF_10_t23_pruned_with_sigma_0_3,150,0.7986842589460746,
RF_10_t24,1,0.09871666434732093,
RF_10_t24_pruned_with_sigma_0_0,1,0.09871666434732093,
RF_10_t24_pruned_with_sigma_0_1,44,0.7475172648116661,
RF_10_t24_pruned_with_sigma_0_2,84,0.7848505052680647,
RF_10_t24_pruned_with_sigma_0_3,107,0.7959009879485102,
RF_10_t25,1,0.09871666434732093,
RF_10_t25_pruned_with_sigma_0_0,1,0.09871666434732093,
RF_10_t25_pruned_with_sigma_0_1,10,0.45540078574383236,
