RF,nodes Count,accuracy,
RF_20_t14_pruned_with_sigma_0_0,21,0.6805493821221819,
RF_20_t14_pruned_with_sigma_0_1,87,0.7145297063386685,
RF_20_t14_pruned_with_sigma_0_2,155,0.7456385022678347,
RF_20_t14_pruned_with_sigma_0_3,155,0.7704288261636231,
RF_20_t15,2,0.42928996841344835,
RF_20_t15_pruned_with_sigma_0_0,10,0.6534953681638908,
RF_20_t15_pruned_with_sigma_0_1,67,0.6852620432904912,
RF_20_t15_pruned_with_sigma_0_2,128,0.7634463278003365,
RF_20_t15_pruned_with_sigma_0_3,123,0.7580388715495945,
RF_20_t16,2,0.42928996841344835,
RF_20_t16_pruned_with_sigma_0_0,4,0.4441529137805259,
RF_20_t16_pruned_with_sigma_0_1,52,0.573707322280592,
RF_20_t16_pruned_with_sigma_0_2,105,0.7614271900313964,
RF_20_t16_pruned_with_sigma_0_3,104,0.7557860925425794,
RF_20_t17,1,0.24171349360811673,
RF_20_t17_pruned_with_sigma_0_0,2,0.31094363401344394,
RF_20_t17_pruned_with_sigma_0_1,41,0.5975862550525661,
RF_20_t17_pruned_with_sigma_0_2,83,0.7420181354686941,
RF_20_t17_pruned_with_sigma_0_3,92,0.7542163729203553,
RF_20_t18,1,0.24171349360811673,
RF_20_t18_pruned_with_sigma_0_0,1,0.24171349360811673,
RF_20_t18_pruned_with_sigma_0_1,31,0.5028309559259061,
RF_20_t18_pruned_with_sigma_0_2,61,0.7095579457611729,
RF_20_t18_pruned_with_sigma_0_3,77,0.7418134873707976,
RF_20_t19,1,0.24171349360811673,
