Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
24,2,1007.0,35.0,0,0.966,0.034,
25,0,0.0,0.0,0,0,0,
25,1,2543.0,828.0,0,0.754,0.246,
25,2,245.0,985.0,1,0.199,0.801,
26,0,0.0,0.0,0,0,0,
26,1,2745.0,1053.0,0,0.723,0.277,
26,2,43.0,760.0,1,0.054,0.946,
27,0,0.0,0.0,0,0,0,
27,1,2784.0,1812.0,0,0.606,0.394,
27,2,4.0,1.0,0,0.8,0.2,
28,0,0.0,0.0,0,0,0,
28,1,1363.0,159.0,0,0.896,0.104,
28,2,1425.0,1654.0,1,0.463,0.537,
29,0,0.0,0.0,0,0,0,
29,1,1443.0,207.0,0,0.875,0.125,
29,2,1345.0,1606.0,1,0.456,0.544,
30,0,0.0,0.0,0,0,0,
30,1,2118.0,355.0,0,0.856,0.144,
30,2,670.0,1458.0,1,0.315,0.685,
31,0,0.0,0.0,0,0,0,
31,1,2583.0,745.0,0,0.776,0.224,
31,2,205.0,1068.0,1,0.161,0.839,
32,0,0.0,0.0,0,0,0,
32,1,2661.0,834.0,0,0.761,0.239,
32,2,127.0,979.0,1,0.115,0.885,
33,0,0.0,0.0,0,0,0,
33,1,2245.0,417.0,0,0.843,0.157,
33,2,543.0,1396.0,1,0.28,0.72,
34,0,0.0,0.0,0,0,0,
34,1,1259.0,647.0,0,0.661,0.339,
34,2,1529.0,1166.0,0,0.567,0.433,
35,0,0.0,0.0,0,0,0,
35,1,2327.0,512.0,0,0.82,0.18,
35,2,461.0,1301.0,1,0.262,0.738,
36,0,0.0,0.0,0,0,0,
36,1,2100.0,334.0,0,0.863,0.137,
36,2,688.0,1479.0,1,0.317,0.683,
37,0,0.0,0.0,0,0,0,
37,1,1732.0,1338.0,0,0.564,0.436,
37,2,1056.0,475.0,0,0.69,0.31,
38,0,0.0,0.0,0,0,0,
38,1,2575.0,1244.0,0,0.674,0.326,
38,2,213.0,569.0,1,0.272,0.728,
39,0,0.0,0.0,0,0,0,
39,1,2742.0,1226.0,0,0.691,0.309,
39,2,46.0,587.0,1,0.073,0.927,
40,0,0.0,0.0,0,0,0,
40,1,1758.0,1775.0,1,0.498,0.502,
40,2,1030.0,38.0,0,0.964,0.036,
41,0,0.0,0.0,0,0,0,
41,1,1605.0,273.0,0,0.855,0.145,
41,2,1183.0,1540.0,1,0.434,0.566,
42,0,2788.0,1813.0,0,0.606,0.394,
42,1,0.0,0.0,0,0,0,
42,2,0.0,0.0,0,0,0,
43,0,0.0,0.0,0,0,0,
43,1,574.0,37.0,0,0.939,0.061,
43,2,2214.0,1776.0,0,0.555,0.445,
44,0,0.0,0.0,0,0,0,
44,1,769.0,63.0,0,0.924,0.076,
44,2,2019.0,1750.0,0,0.536,0.464,
45,0,0.0,0.0,0,0,0,
45,1,2418.0,611.0,0,0.798,0.202,
45,2,370.0,1202.0,1,0.235,0.765,
46,0,0.0,0.0,0,0,0,
46,1,2638.0,801.0,0,0.767,0.233,
46,2,150.0,1012.0,1,0.129,0.871,
47,0,0.0,0.0,0,0,0,
47,1,2276.0,1554.0,0,0.594,0.406,
47,2,512.0,259.0,0,0.664,0.336,
48,0,0.0,0.0,0,0,0,
48,1,2584.0,1364.0,0,0.655,0.345,
48,2,204.0,449.0,1,0.312,0.688,
49,0,0.0,0.0,0,0,0,
49,1,2615.0,773.0,0,0.772,0.228,
49,2,173.0,1040.0,1,0.143,0.857,
50,0,0.0,0.0,0,0,0,
50,1,2582.0,884.0,0,0.745,0.255,
50,2,206.0,929.0,1,0.181,0.819,
51,0,0.0,0.0,0,0,0,
51,1,2157.0,368.0,0,0.854,0.146,
51,2,631.0,1445.0,1,0.304,0.696,
52,0,0.0,0.0,0,0,0,
52,1,2743.0,1251.0,0,0.687,0.313,
52,2,45.0,562.0,1,0.074,0.926,
53,0,0.0,0.0,0,0,0,
53,1,2367.0,1788.0,0,0.57,0.43,
53,2,421.0,25.0,0,0.944,0.056,
54,0,0.0,0.0,0,0,0,
54,1,2078.0,1805.0,0,0.535,0.465,
54,2,710.0,8.0,0,0.989,0.011,
55,0,0.0,0.0,0,0,0,
55,1,1625.0,681.0,0,0.705,0.295,
55,2,1163.0,1132.0,0,0.507,0.493,
56,0,0.0,0.0,0,0,0,
56,1,1271.0,677.0,0,0.652,0.348,
56,2,1517.0,1136.0,0,0.572,0.428,
57,0,0.0,0.0,0,0,0,
57,1,1295.0,724.0,0,0.641,0.359,
57,2,1493.0,1089.0,0,0.578,0.422,
58,0,0.0,0.0,0,0,0,
58,1,1500.0,1093.0,0,0.578,0.422,
58,2,1288.0,720.0,0,0.641,0.359,
59,0,0.0,0.0,0,0,0,
59,1,2342.0,1768.0,0,0.57,0.43,
59,2,446.0,45.0,0,0.908,0.092,
