Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
0,0,0.0,0.0,0,0,0,
0,1,2689.0,1489.0,0,0.644,0.356,
0,2,99.0,324.0,1,0.234,0.766,
0,3,0.0,0.0,0,0,0,
0,4,0.0,0.0,0,0,0,
1,0,0.0,0.0,0,0,0,
1,1,2078.0,1805.0,0,0.535,0.465,
1,2,710.0,8.0,0,0.989,0.011,
1,3,0.0,0.0,0,0,0,
1,4,0.0,0.0,0,0,0,
2,0,0.0,0.0,0,0,0,
2,1,2498.0,755.0,0,0.768,0.232,
2,2,290.0,1058.0,1,0.215,0.785,
2,3,0.0,0.0,0,0,0,
2,4,0.0,0.0,0,0,0,
3,0,0.0,0.0,0,0,0,
3,1,1965.0,383.0,0,0.837,0.163,
3,2,823.0,1430.0,1,0.365,0.635,
3,3,0.0,0.0,0,0,0,
3,4,0.0,0.0,0,0,0,
4,0,0.0,0.0,0,0,0,
4,1,2676.0,1216.0,0,0.688,0.312,
4,2,112.0,597.0,1,0.158,0.842,
4,3,0.0,0.0,0,0,0,
4,4,0.0,0.0,0,0,0,
5,0,0.0,0.0,0,0,0,
5,1,994.0,90.0,0,0.917,0.083,
5,2,1794.0,1723.0,0,0.51,0.49,
5,3,0.0,0.0,0,0,0,
5,4,0.0,0.0,0,0,0,
6,0,0.0,0.0,0,0,0,
6,1,2738.0,1745.0,0,0.611,0.389,
6,2,50.0,68.0,1,0.424,0.576,
6,3,0.0,0.0,0,0,0,
6,4,0.0,0.0,0,0,0,
7,0,0.0,0.0,0,0,0,
7,1,2336.0,863.0,0,0.73,0.27,
7,2,452.0,950.0,1,0.322,0.678,
7,3,0.0,0.0,0,0,0,
7,4,0.0,0.0,0,0,0,
8,0,0.0,0.0,0,0,0,
8,1,2092.0,527.0,0,0.799,0.201,
8,2,696.0,1286.0,1,0.351,0.649,
8,3,0.0,0.0,0,0,0,
8,4,0.0,0.0,0,0,0,
9,0,0.0,0.0,0,0,0,
9,1,2244.0,1674.0,0,0.573,0.427,
9,2,544.0,139.0,0,0.796,0.204,
9,3,0.0,0.0,0,0,0,
9,4,0.0,0.0,0,0,0,
10,0,0.0,0.0,0,0,0,
10,1,2052.0,1795.0,0,0.533,0.467,
10,2,736.0,18.0,0,0.976,0.024,
10,3,0.0,0.0,0,0,0,
10,4,0.0,0.0,0,0,0,
11,0,0.0,0.0,0,0,0,
11,1,1781.0,1778.0,0,0.5,0.5,
11,2,1007.0,35.0,0,0.966,0.034,
11,3,0.0,0.0,0,0,0,
11,4,0.0,0.0,0,0,0,
12,0,0.0,0.0,0,0,0,
12,1,2091.0,1552.0,0,0.574,0.426,
12,2,697.0,261.0,0,0.728,0.272,
12,3,0.0,0.0,0,0,0,
12,4,0.0,0.0,0,0,0,
13,0,0.0,0.0,0,0,0,
13,1,2190.0,953.0,0,0.697,0.303,
13,2,598.0,860.0,1,0.41,0.59,
13,3,0.0,0.0,0,0,0,
13,4,0.0,0.0,0,0,0,
14,0,0.0,0.0,0,0,0,
14,1,2486.0,723.0,0,0.775,0.225,
14,2,302.0,1090.0,1,0.217,0.783,
14,3,0.0,0.0,0,0,0,
14,4,0.0,0.0,0,0,0,
15,0,0.0,0.0,0,0,0,
15,1,2503.0,1303.0,0,0.658,0.342,
15,2,285.0,510.0,1,0.358,0.642,
15,3,0.0,0.0,0,0,0,
15,4,0.0,0.0,0,0,0,
16,0,0.0,0.0,0,0,0,
16,1,2363.0,1788.0,0,0.569,0.431,
16,2,425.0,25.0,0,0.944,0.056,
16,3,0.0,0.0,0,0,0,
16,4,0.0,0.0,0,0,0,
17,0,0.0,0.0,0,0,0,
17,1,2446.0,649.0,0,0.79,0.21,
17,2,342.0,1164.0,1,0.227,0.773,
17,3,0.0,0.0,0,0,0,
17,4,0.0,0.0,0,0,0,
18,0,0.0,0.0,0,0,0,
18,1,1947.0,373.0,0,0.839,0.161,
18,2,841.0,1440.0,1,0.369,0.631,
18,3,0.0,0.0,0,0,0,
18,4,0.0,0.0,0,0,0,
19,0,0.0,0.0,0,0,0,
19,1,2223.0,1676.0,0,0.57,0.43,
19,2,565.0,137.0,0,0.805,0.195,
19,3,0.0,0.0,0,0,0,
19,4,0.0,0.0,0,0,0,
20,0,0.0,0.0,0,0,0,
20,1,2709.0,989.0,0,0.733,0.267,
20,2,79.0,824.0,1,0.087,0.913,
20,3,0.0,0.0,0,0,0,
20,4,0.0,0.0,0,0,0,
21,0,0.0,0.0,0,0,0,
21,1,2593.0,1811.0,0,0.589,0.411,
21,2,195.0,2.0,0,0.99,0.01,
21,3,0.0,0.0,0,0,0,
21,4,0.0,0.0,0,0,0,
22,0,0.0,0.0,0,0,0,
22,1,2733.0,1452.0,0,0.653,0.347,
22,2,55.0,361.0,1,0.132,0.868,
22,3,0.0,0.0,0,0,0,
22,4,0.0,0.0,0,0,0,
23,0,0.0,0.0,0,0,0,
23,1,2048.0,304.0,0,0.871,0.129,
23,2,740.0,1509.0,1,0.329,0.671,
23,3,0.0,0.0,0,0,0,
23,4,0.0,0.0,0,0,0,
24,0,0.0,0.0,0,0,0,
24,1,2106.0,1798.0,0,0.539,0.461,
24,2,682.0,15.0,0,0.978,0.022,
24,3,0.0,0.0,0,0,0,
