Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
0,0,0.0,0.0,0,0,0,
0,1,2439.0,1700.0,0,0.589,0.411,
0,2,349.0,113.0,0,0.755,0.245,
1,0,0.0,0.0,0,0,0,
1,1,2100.0,334.0,0,0.863,0.137,
1,2,688.0,1479.0,1,0.317,0.683,
2,0,0.0,0.0,0,0,0,
2,1,1728.0,369.0,0,0.824,0.176,
2,2,1060.0,1444.0,1,0.423,0.577,
3,0,0.0,0.0,0,0,0,
3,1,2427.0,1708.0,0,0.587,0.413,
3,2,361.0,105.0,0,0.775,0.225,
4,0,0.0,0.0,0,0,0,
4,1,2157.0,368.0,0,0.854,0.146,
4,2,631.0,1445.0,1,0.304,0.696,
5,0,0.0,0.0,0,0,0,
5,1,2338.0,1795.0,0,0.566,0.434,
5,2,450.0,18.0,0,0.962,0.038,
6,0,0.0,0.0,0,0,0,
6,1,2713.0,1211.0,0,0.691,0.309,
6,2,75.0,602.0,1,0.111,0.889,
7,0,0.0,0.0,0,0,0,
7,1,1295.0,724.0,0,0.641,0.359,
7,2,1493.0,1089.0,0,0.578,0.422,
8,0,0.0,0.0,0,0,0,
8,1,1606.0,674.0,0,0.704,0.296,
8,2,1182.0,1139.0,0,0.509,0.491,
9,0,0.0,0.0,0,0,0,
9,1,2285.0,468.0,0,0.83,0.17,
9,2,503.0,1345.0,1,0.272,0.728,
10,0,0.0,0.0,0,0,0,
10,1,2190.0,696.0,0,0.759,0.241,
10,2,598.0,1117.0,1,0.349,0.651,
11,0,0.0,0.0,0,0,0,
11,1,1886.0,931.0,0,0.67,0.33,
11,2,902.0,882.0,0,0.506,0.494,
12,0,0.0,0.0,0,0,0,
12,1,2748.0,1149.0,0,0.705,0.295,
12,2,40.0,664.0,1,0.057,0.943,
13,0,0.0,0.0,0,0,0,
13,1,2083.0,1805.0,0,0.536,0.464,
13,2,705.0,8.0,0,0.989,0.011,
14,0,0.0,0.0,0,0,0,
14,1,2079.0,1564.0,0,0.571,0.429,
14,2,709.0,249.0,0,0.74,0.26,
15,0,0.0,0.0,0,0,0,
15,1,1207.0,128.0,0,0.904,0.096,
15,2,1581.0,1685.0,1,0.484,0.516,
16,0,0.0,0.0,0,0,0,
16,1,1751.0,1771.0,1,0.497,0.503,
16,2,1037.0,42.0,0,0.961,0.039,
17,0,0.0,0.0,0,0,0,
17,1,2636.0,1036.0,0,0.718,0.282,
17,2,152.0,777.0,1,0.164,0.836,
18,0,0.0,0.0,0,0,0,
18,1,2748.0,1090.0,0,0.716,0.284,
18,2,40.0,723.0,1,0.052,0.948,
19,0,0.0,0.0,0,0,0,
19,1,2550.0,840.0,0,0.752,0.248,
19,2,238.0,973.0,1,0.197,0.803,
20,0,0.0,0.0,0,0,0,
20,1,2418.0,611.0,0,0.798,0.202,
20,2,370.0,1202.0,1,0.235,0.765,
21,0,0.0,0.0,0,0,0,
21,1,2118.0,355.0,0,0.856,0.144,
21,2,670.0,1458.0,1,0.315,0.685,
22,0,0.0,0.0,0,0,0,
22,1,2752.0,1222.0,0,0.693,0.307,
22,2,36.0,591.0,1,0.057,0.943,
23,0,0.0,0.0,0,0,0,
23,1,1456.0,1014.0,0,0.589,0.411,
23,2,1332.0,799.0,0,0.625,0.375,
24,0,0.0,0.0,0,0,0,
24,1,2604.0,1448.0,0,0.643,0.357,
24,2,184.0,365.0,1,0.335,0.665,
25,0,0.0,0.0,0,0,0,
25,1,2174.0,615.0,0,0.779,0.221,
25,2,614.0,1198.0,1,0.339,0.661,
26,0,0.0,0.0,0,0,0,
26,1,2583.0,745.0,0,0.776,0.224,
26,2,205.0,1068.0,1,0.161,0.839,
27,0,0.0,0.0,0,0,0,
27,1,769.0,63.0,0,0.924,0.076,
27,2,2019.0,1750.0,0,0.536,0.464,
28,0,0.0,0.0,0,0,0,
28,1,2538.0,824.0,0,0.755,0.245,
28,2,250.0,989.0,1,0.202,0.798,
29,0,0.0,0.0,0,0,0,
29,1,2734.0,1134.0,0,0.707,0.293,
29,2,54.0,679.0,1,0.074,0.926,
30,0,0.0,0.0,0,0,0,
30,1,2760.0,1271.0,0,0.685,0.315,
30,2,28.0,542.0,1,0.049,0.951,
31,0,0.0,0.0,0,0,0,
31,1,2747.0,1070.0,0,0.72,0.28,
31,2,41.0,743.0,1,0.052,0.948,
32,0,0.0,0.0,0,0,0,
32,1,2016.0,1805.0,0,0.528,0.472,
32,2,772.0,8.0,0,0.99,0.01,
33,0,0.0,0.0,0,0,0,
33,1,1295.0,149.0,0,0.897,0.103,
33,2,1493.0,1664.0,1,0.473,0.527,
34,0,0.0,0.0,0,0,0,
34,1,1370.0,868.0,0,0.612,0.388,
34,2,1418.0,945.0,0,0.6,0.4,
35,0,0.0,0.0,0,0,0,
35,1,2106.0,568.0,0,0.788,0.212,
35,2,682.0,1245.0,1,0.354,0.646,
36,0,0.0,0.0,0,0,0,
36,1,1939.0,1454.0,0,0.571,0.429,
36,2,849.0,359.0,0,0.703,0.297,
37,0,0.0,0.0,0,0,0,
37,1,1752.0,1773.0,1,0.497,0.503,
37,2,1036.0,40.0,0,0.963,0.037,
38,0,0.0,0.0,0,0,0,
38,1,2745.0,1053.0,0,0.723,0.277,
38,2,43.0,760.0,1,0.054,0.946,
39,0,0.0,0.0,0,0,0,
39,1,2048.0,304.0,0,0.871,0.129,
39,2,740.0,1509.0,1,0.329,0.671,
40,0,0.0,0.0,0,0,0,
40,1,574.0,37.0,0,0.939,0.061,
40,2,2214.0,1776.0,0,0.555,0.445,
41,0,0.0,0.0,0,0,0,
41,1,2573.0,1302.0,0,0.664,0.336,
41,2,215.0,511.0,1,0.296,0.704,
42,0,0.0,0.0,0,0,0,
42,1,2638.0,801.0,0,0.767,0.233,
42,2,150.0,1012.0,1,0.129,0.871,
43,0,0.0,0.0,0,0,0,
43,1,2092.0,527.0,0,0.799,0.201,
43,2,696.0,1286.0,1,0.351,0.649,
44,0,0.0,0.0,0,0,0,
44,1,2632.0,1048.0,0,0.715,0.285,
44,2,156.0,765.0,1,0.169,0.831,
45,0,0.0,0.0,0,0,0,
45,1,1259.0,647.0,0,0.661,0.339,
45,2,1529.0,1166.0,0,0.567,0.433,
46,0,0.0,0.0,0,0,0,
46,1,1748.0,1766.0,1,0.497,0.503,
46,2,1040.0,47.0,0,0.957,0.043,
47,0,0.0,0.0,0,0,0,
47,1,2459.0,1723.0,0,0.588,0.412,
47,2,329.0,90.0,0,0.785,0.215,
48,0,0.0,0.0,0,0,0,
48,1,2341.0,1747.0,0,0.573,0.427,
48,2,447.0,66.0,0,0.871,0.129,
49,0,0.0,0.0,0,0,0,
49,1,1093.0,108.0,0,0.91,0.09,
49,2,1695.0,1705.0,1,0.499,0.501,
50,0,0.0,0.0,0,0,0,
50,1,2748.0,1139.0,0,0.707,0.293,
50,2,40.0,674.0,1,0.056,0.944,
51,0,0.0,0.0,0,0,0,
51,1,2475.0,1132.0,0,0.686,0.314,
51,2,313.0,681.0,1,0.315,0.685,
52,0,0.0,0.0,0,0,0,
52,1,2086.0,1720.0,0,0.548,0.452,
