Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
46,1,2767.0,1719.0,0,0.617,0.383,
46,2,21.0,94.0,1,0.183,0.817,
47,0,0.0,0.0,0,0,0,
47,1,1295.0,149.0,0,0.897,0.103,
47,2,1493.0,1664.0,1,0.473,0.527,
48,0,0.0,0.0,0,0,0,
48,1,2594.0,1408.0,0,0.648,0.352,
48,2,194.0,405.0,1,0.324,0.676,
49,0,0.0,0.0,0,0,0,
49,1,2622.0,1742.0,0,0.601,0.399,
49,2,166.0,71.0,0,0.7,0.3,
50,0,0.0,0.0,0,0,0,
50,1,2442.0,1739.0,0,0.584,0.416,
50,2,346.0,74.0,0,0.824,0.176,
51,0,0.0,0.0,0,0,0,
51,1,2345.0,1700.0,0,0.58,0.42,
51,2,443.0,113.0,0,0.797,0.203,
52,0,0.0,0.0,0,0,0,
52,1,1527.0,305.0,0,0.834,0.166,
52,2,1261.0,1508.0,1,0.455,0.545,
53,0,0.0,0.0,0,0,0,
53,1,2753.0,1388.0,0,0.665,0.335,
53,2,35.0,425.0,1,0.076,0.924,
54,0,0.0,0.0,0,0,0,
54,1,2285.0,468.0,0,0.83,0.17,
54,2,503.0,1345.0,1,0.272,0.728,
55,0,0.0,0.0,0,0,0,
55,1,2565.0,1234.0,0,0.675,0.325,
55,2,223.0,579.0,1,0.278,0.722,
56,0,0.0,0.0,0,0,0,
56,1,2061.0,1713.0,0,0.546,0.454,
56,2,727.0,100.0,0,0.879,0.121,
57,0,0.0,0.0,0,0,0,
57,1,2025.0,1805.0,0,0.529,0.471,
57,2,763.0,8.0,0,0.99,0.01,
58,0,0.0,0.0,0,0,0,
58,1,2456.0,912.0,0,0.729,0.271,
58,2,332.0,901.0,1,0.269,0.731,
59,0,0.0,0.0,0,0,0,
59,1,2222.0,1808.0,0,0.551,0.449,
59,2,566.0,5.0,0,0.991,0.009,
60,0,0.0,0.0,0,0,0,
60,1,1781.0,1778.0,0,0.5,0.5,
60,2,1007.0,35.0,0,0.966,0.034,
61,0,0.0,0.0,0,0,0,
61,1,2598.0,909.0,0,0.741,0.259,
61,2,190.0,904.0,1,0.174,0.826,
62,0,0.0,0.0,0,0,0,
62,1,2509.0,771.0,0,0.765,0.235,
62,2,279.0,1042.0,1,0.211,0.789,
63,0,0.0,0.0,0,0,0,
63,1,2485.0,1291.0,0,0.658,0.342,
63,2,303.0,522.0,1,0.367,0.633,
64,0,0.0,0.0,0,0,0,
64,1,2619.0,1344.0,0,0.661,0.339,
64,2,169.0,469.0,1,0.265,0.735,
65,0,0.0,0.0,0,0,0,
65,1,2735.0,1137.0,0,0.706,0.294,
65,2,53.0,676.0,1,0.073,0.927,
66,0,0.0,0.0,0,0,0,
66,1,2091.0,1805.0,0,0.537,0.463,
66,2,697.0,8.0,0,0.989,0.011,
67,0,0.0,0.0,0,0,0,
67,1,2539.0,1203.0,0,0.679,0.321,
67,2,249.0,610.0,1,0.29,0.71,
68,0,0.0,0.0,0,0,0,
68,1,2777.0,1774.0,0,0.61,0.39,
68,2,11.0,39.0,1,0.22,0.78,
69,0,0.0,0.0,0,0,0,
69,1,2098.0,1725.0,0,0.549,0.451,
69,2,690.0,88.0,0,0.887,0.113,
70,0,0.0,0.0,0,0,0,
70,1,1443.0,207.0,0,0.875,0.125,
70,2,1345.0,1606.0,1,0.456,0.544,
71,0,0.0,0.0,0,0,0,
71,1,2011.0,1793.0,0,0.529,0.471,
71,2,777.0,20.0,0,0.975,0.025,
72,0,0.0,0.0,0,0,0,
72,1,2576.0,1694.0,0,0.603,0.397,
72,2,212.0,119.0,0,0.64,0.36,
73,0,0.0,0.0,0,0,0,
73,1,2768.0,1317.0,0,0.678,0.322,
73,2,20.0,496.0,1,0.039,0.961,
74,0,0.0,0.0,0,0,0,
74,1,2538.0,1122.0,0,0.693,0.307,
74,2,250.0,691.0,1,0.266,0.734,
75,0,0.0,0.0,0,0,0,
75,1,2543.0,828.0,0,0.754,0.246,
75,2,245.0,985.0,1,0.199,0.801,
76,0,0.0,0.0,0,0,0,
76,1,2745.0,1053.0,0,0.723,0.277,
76,2,43.0,760.0,1,0.054,0.946,
77,0,0.0,0.0,0,0,0,
77,1,1728.0,369.0,0,0.824,0.176,
77,2,1060.0,1444.0,1,0.423,0.577,
78,0,0.0,0.0,0,0,0,
78,1,2014.0,1794.0,0,0.529,0.471,
78,2,774.0,19.0,0,0.976,0.024,
79,0,0.0,0.0,0,0,0,
79,1,2784.0,1812.0,0,0.606,0.394,
79,2,4.0,1.0,0,0.8,0.2,
80,0,0.0,0.0,0,0,0,
80,1,2764.0,1505.0,0,0.647,0.353,
80,2,24.0,308.0,1,0.072,0.928,
81,0,0.0,0.0,0,0,0,
81,1,1363.0,159.0,0,0.896,0.104,
81,2,1425.0,1654.0,1,0.463,0.537,
82,0,0.0,0.0,0,0,0,
82,1,2086.0,1720.0,0,0.548,0.452,
82,2,702.0,93.0,0,0.883,0.117,
83,0,0.0,0.0,0,0,0,
83,1,941.0,80.0,0,0.922,0.078,
83,2,1847.0,1733.0,0,0.516,0.484,
84,0,0.0,0.0,0,0,0,
84,1,2142.0,1812.0,0,0.542,0.458,
84,2,646.0,1.0,0,0.998,0.002,
85,0,0.0,0.0,0,0,0,
85,1,1443.0,207.0,0,0.875,0.125,
85,2,1345.0,1606.0,1,0.456,0.544,
86,0,0.0,0.0,0,0,0,
86,1,2533.0,1772.0,0,0.588,0.412,
86,2,255.0,41.0,0,0.861,0.139,
87,0,0.0,0.0,0,0,0,
87,1,2073.0,1274.0,0,0.619,0.381,
87,2,715.0,539.0,0,0.57,0.43,
88,0,0.0,0.0,0,0,0,
88,1,2118.0,355.0,0,0.856,0.144,
88,2,670.0,1458.0,1,0.315,0.685,
89,0,0.0,0.0,0,0,0,
89,1,2004.0,1791.0,0,0.528,0.472,
89,2,784.0,22.0,0,0.973,0.027,
90,0,0.0,0.0,0,0,0,
90,1,2583.0,745.0,0,0.776,0.224,
90,2,205.0,1068.0,1,0.161,0.839,
91,0,0.0,0.0,0,0,0,
91,1,2440.0,1215.0,0,0.668,0.332,
91,2,348.0,598.0,1,0.368,0.632,
92,0,0.0,0.0,0,0,0,
92,1,1449.0,299.0,0,0.829,0.171,
92,2,1339.0,1514.0,1,0.469,0.531,
93,0,0.0,0.0,0,0,0,
93,1,2661.0,834.0,0,0.761,0.239,
93,2,127.0,979.0,1,0.115,0.885,
94,0,0.0,0.0,0,0,0,
94,1,2245.0,417.0,0,0.843,0.157,
94,2,543.0,1396.0,1,0.28,0.72,
95,0,0.0,0.0,0,0,0,
95,1,1259.0,647.0,0,0.661,0.339,
95,2,1529.0,1166.0,0,0.567,0.433,
96,0,0.0,0.0,0,0,0,
96,1,1583.0,1204.0,0,0.568,0.432,
96,2,1205.0,609.0,0,0.664,0.336,
97,0,0.0,0.0,0,0,0,
97,1,2327.0,512.0,0,0.82,0.18,
97,2,461.0,1301.0,1,0.262,0.738,
98,0,0.0,0.0,0,0,0,
98,1,2381.0,1658.0,0,0.59,0.41,
98,2,407.0,155.0,0,0.724,0.276,
99,0,0.0,0.0,0,0,0,
99,1,2522.0,1193.0,0,0.679,0.321,
99,2,266.0,620.0,1,0.3,0.7,
100,0,0.0,0.0,0,0,0,
100,1,918.0,78.0,0,0.922,0.078,
100,2,1870.0,1735.0,0,0.519,0.481,
101,0,0.0,0.0,0,0,0,
101,1,2025.0,1487.0,0,0.577,0.423,
101,2,763.0,326.0,0,0.701,0.299,
102,0,0.0,0.0,0,0,0,
102,1,2346.0,1051.0,0,0.691,0.309,
102,2,442.0,762.0,1,0.367,0.633,
103,0,0.0,0.0,0,0,0,
103,1,1753.0,1774.0,1,0.497,0.503,
103,2,1035.0,39.0,0,0.964,0.036,
104,0,0.0,0.0,0,0,0,
104,1,1826.0,403.0,0,0.819,0.181,
104,2,962.0,1410.0,1,0.406,0.594,
105,0,0.0,0.0,0,0,0,
105,1,2647.0,1411.0,0,0.652,0.348,
105,2,141.0,402.0,1,0.26,0.74,
106,0,0.0,0.0,0,0,0,
106,1,2060.0,1712.0,0,0.546,0.454,
106,2,728.0,101.0,0,0.878,0.122,
107,0,0.0,0.0,0,0,0,
107,1,2748.0,1102.0,0,0.714,0.286,
107,2,40.0,711.0,1,0.053,0.947,
108,0,0.0,0.0,0,0,0,
108,1,2230.0,579.0,0,0.794,0.206,
108,2,558.0,1234.0,1,0.311,0.689,
109,0,0.0,0.0,0,0,0,
109,1,2263.0,443.0,0,0.836,0.164,
109,2,525.0,1370.0,1,0.277,0.723,
110,0,0.0,0.0,0,0,0,
110,1,894.0,161.0,0,0.847,0.153,
110,2,1894.0,1652.0,0,0.534,0.466,
111,0,0.0,0.0,0,0,0,
111,1,2100.0,334.0,0,0.863,0.137,
111,2,688.0,1479.0,1,0.317,0.683,
112,0,0.0,0.0,0,0,0,
112,1,2459.0,1723.0,0,0.588,0.412,
112,2,329.0,90.0,0,0.785,0.215,
113,0,0.0,0.0,0,0,0,
113,1,2587.0,1709.0,0,0.602,0.398,
113,2,201.0,104.0,0,0.659,0.341,
114,0,0.0,0.0,0,0,0,
114,1,2398.0,594.0,0,0.801,0.199,
114,2,390.0,1219.0,1,0.242,0.758,
115,0,0.0,0.0,0,0,0,
115,1,1978.0,496.0,0,0.8,0.2,
115,2,810.0,1317.0,1,0.381,0.619,
116,0,0.0,0.0,0,0,0,
116,1,1732.0,1338.0,0,0.564,0.436,
116,2,1056.0,475.0,0,0.69,0.31,
117,0,0.0,0.0,0,0,0,
117,1,2506.0,1723.0,0,0.593,0.407,
117,2,282.0,90.0,0,0.758,0.242,
118,0,0.0,0.0,0,0,0,
118,1,2575.0,1244.0,0,0.674,0.326,
118,2,213.0,569.0,1,0.272,0.728,
119,0,0.0,0.0,0,0,0,
119,1,2657.0,1427.0,0,0.651,0.349,
119,2,131.0,386.0,1,0.253,0.747,
120,0,0.0,0.0,0,0,0,
120,1,2141.0,592.0,0,0.783,0.217,
120,2,647.0,1221.0,1,0.346,0.654,
121,0,0.0,0.0,0,0,0,
121,1,2748.0,1267.0,0,0.684,0.316,
121,2,40.0,546.0,1,0.068,0.932,
122,0,0.0,0.0,0,0,0,
122,1,2117.0,572.0,0,0.787,0.213,
122,2,671.0,1241.0,1,0.351,0.649,
123,0,0.0,0.0,0,0,0,
123,1,2759.0,1713.0,0,0.617,0.383,
123,2,29.0,100.0,1,0.225,0.775,
124,0,0.0,0.0,0,0,0,
124,1,2001.0,1451.0,0,0.58,0.42,
124,2,787.0,362.0,0,0.685,0.315,
125,0,0.0,0.0,0,0,0,
125,1,2742.0,1226.0,0,0.691,0.309,
125,2,46.0,587.0,1,0.073,0.927,
126,0,0.0,0.0,0,0,0,
126,1,2231.0,1744.0,0,0.561,0.439,
126,2,557.0,69.0,0,0.89,0.11,
127,0,0.0,0.0,0,0,0,
127,1,1758.0,1775.0,1,0.498,0.502,
127,2,1030.0,38.0,0,0.964,0.036,
128,0,0.0,0.0,0,0,0,
128,1,2049.0,413.0,0,0.832,0.168,
128,2,739.0,1400.0,1,0.345,0.655,
129,0,0.0,0.0,0,0,0,
129,1,2587.0,1198.0,0,0.683,0.317,
129,2,201.0,615.0,1,0.246,0.754,
130,0,0.0,0.0,0,0,0,
130,1,1995.0,488.0,0,0.803,0.197,
130,2,793.0,1325.0,1,0.374,0.626,
131,0,0.0,0.0,0,0,0,
131,1,1762.0,765.0,0,0.697,0.303,
131,2,1026.0,1048.0,1,0.495,0.505,
132,0,0.0,0.0,0,0,0,
132,1,2295.0,806.0,0,0.74,0.26,
132,2,493.0,1007.0,1,0.329,0.671,
133,0,0.0,0.0,0,0,0,
133,1,2629.0,1406.0,0,0.652,0.348,
133,2,159.0,407.0,1,0.281,0.719,
134,0,0.0,0.0,0,0,0,
134,1,2735.0,1134.0,0,0.707,0.293,
134,2,53.0,679.0,1,0.072,0.928,
135,0,0.0,0.0,0,0,0,
135,1,2768.0,1311.0,0,0.679,0.321,
135,2,20.0,502.0,1,0.038,0.962,
136,0,0.0,0.0,0,0,0,
136,1,2748.0,1139.0,0,0.707,0.293,
136,2,40.0,674.0,1,0.056,0.944,
137,0,0.0,0.0,0,0,0,
137,1,2655.0,1141.0,0,0.699,0.301,
137,2,133.0,672.0,1,0.165,0.835,
138,0,0.0,0.0,0,0,0,
138,1,994.0,90.0,0,0.917,0.083,
138,2,1794.0,1723.0,0,0.51,0.49,
139,0,0.0,0.0,0,0,0,
139,1,1605.0,273.0,0,0.855,0.145,
139,2,1183.0,1540.0,1,0.434,0.566,
140,0,0.0,0.0,0,0,0,
140,1,697.0,40.0,0,0.946,0.054,
140,2,2091.0,1773.0,0,0.541,0.459,
141,0,2788.0,1813.0,0,0.606,0.394,
141,1,0.0,0.0,0,0,0,
141,2,0.0,0.0,0,0,0,
142,0,0.0,0.0,0,0,0,
142,1,2458.0,1301.0,0,0.654,0.346,
142,2,330.0,512.0,1,0.392,0.608,
143,0,0.0,0.0,0,0,0,
143,1,1791.0,1376.0,0,0.566,0.434,
143,2,997.0,437.0,0,0.695,0.305,
144,0,0.0,0.0,0,0,0,
144,1,847.0,70.0,0,0.924,0.076,
144,2,1941.0,1743.0,0,0.527,0.473,
145,0,0.0,0.0,0,0,0,
145,1,574.0,37.0,0,0.939,0.061,
145,2,2214.0,1776.0,0,0.555,0.445,
146,0,0.0,0.0,0,0,0,
146,1,769.0,63.0,0,0.924,0.076,
146,2,2019.0,1750.0,0,0.536,0.464,
147,0,0.0,0.0,0,0,0,
147,1,2004.0,1787.0,0,0.529,0.471,
147,2,784.0,26.0,0,0.968,0.032,
148,0,0.0,0.0,0,0,0,
148,1,2418.0,611.0,0,0.798,0.202,
148,2,370.0,1202.0,1,0.235,0.765,
149,0,0.0,0.0,0,0,0,
149,1,2638.0,801.0,0,0.767,0.233,
149,2,150.0,1012.0,1,0.129,0.871,
150,0,0.0,0.0,0,0,0,
150,1,2276.0,1554.0,0,0.594,0.406,
150,2,512.0,259.0,0,0.664,0.336,
151,0,0.0,0.0,0,0,0,
151,1,2368.0,1788.0,0,0.57,0.43,
151,2,420.0,25.0,0,0.944,0.056,
152,0,0.0,0.0,0,0,0,
152,1,2584.0,1364.0,0,0.655,0.345,
152,2,204.0,449.0,1,0.312,0.688,
153,0,0.0,0.0,0,0,0,
153,1,1753.0,750.0,0,0.7,0.3,
153,2,1035.0,1063.0,1,0.493,0.507,
154,0,0.0,0.0,0,0,0,
154,1,1671.0,355.0,0,0.825,0.175,
154,2,1117.0,1458.0,1,0.434,0.566,
155,0,0.0,0.0,0,0,0,
155,1,2048.0,510.0,0,0.801,0.199,
155,2,740.0,1303.0,1,0.362,0.638,
156,0,0.0,0.0,0,0,0,
156,1,2371.0,1086.0,0,0.686,0.314,
156,2,417.0,727.0,1,0.365,0.635,
157,0,0.0,0.0,0,0,0,
157,1,2615.0,773.0,0,0.772,0.228,
157,2,173.0,1040.0,1,0.143,0.857,
158,0,0.0,0.0,0,0,0,
158,1,994.0,85.0,0,0.921,0.079,
158,2,1794.0,1728.0,0,0.509,0.491,
159,0,0.0,0.0,0,0,0,
159,1,2582.0,884.0,0,0.745,0.255,
159,2,206.0,929.0,1,0.181,0.819,
160,0,0.0,0.0,0,0,0,
160,1,2035.0,1795.0,0,0.531,0.469,
160,2,753.0,18.0,0,0.977,0.023,
161,0,0.0,0.0,0,0,0,
161,1,2338.0,1795.0,0,0.566,0.434,
161,2,450.0,18.0,0,0.962,0.038,
162,0,0.0,0.0,0,0,0,
162,1,1933.0,370.0,0,0.839,0.161,
162,2,855.0,1443.0,1,0.372,0.628,
163,0,0.0,0.0,0,0,0,
163,1,1964.0,458.0,0,0.811,0.189,
163,2,824.0,1355.0,1,0.378,0.622,
164,0,0.0,0.0,0,0,0,
164,1,779.0,53.0,0,0.936,0.064,
164,2,2009.0,1760.0,0,0.533,0.467,
165,0,0.0,0.0,0,0,0,
165,1,2764.0,1721.0,0,0.616,0.384,
165,2,24.0,92.0,1,0.207,0.793,
166,0,0.0,0.0,0,0,0,
166,1,2732.0,1812.0,0,0.601,0.399,
166,2,56.0,1.0,0,0.982,0.018,
167,0,0.0,0.0,0,0,0,
167,1,2143.0,1598.0,0,0.573,0.427,
167,2,645.0,215.0,0,0.75,0.25,
168,0,0.0,0.0,0,0,0,
168,1,48.0,6.0,0,0.889,0.111,
168,2,2740.0,1807.0,0,0.603,0.397,
169,0,0.0,0.0,0,0,0,
169,1,2743.0,1258.0,0,0.686,0.314,
169,2,45.0,555.0,1,0.075,0.925,
170,0,0.0,0.0,0,0,0,
170,1,2672.0,1294.0,0,0.674,0.326,
170,2,116.0,519.0,1,0.183,0.817,
171,0,0.0,0.0,0,0,0,
171,1,2614.0,961.0,0,0.731,0.269,
171,2,174.0,852.0,1,0.17,0.83,
172,0,0.0,0.0,0,0,0,
172,1,2175.0,1640.0,0,0.57,0.43,
172,2,613.0,173.0,0,0.78,0.22,
173,0,0.0,0.0,0,0,0,
173,1,2070.0,732.0,0,0.739,0.261,
173,2,718.0,1081.0,1,0.399,0.601,
174,0,0.0,0.0,0,0,0,
174,1,2157.0,368.0,0,0.854,0.146,
174,2,631.0,1445.0,1,0.304,0.696,
175,0,0.0,0.0,0,0,0,
175,1,2743.0,1251.0,0,0.687,0.313,
175,2,45.0,562.0,1,0.074,0.926,
176,0,0.0,0.0,0,0,0,
176,1,2778.0,1717.0,0,0.618,0.382,
176,2,10.0,96.0,1,0.094,0.906,
177,0,0.0,0.0,0,0,0,
177,1,2367.0,1788.0,0,0.57,0.43,
177,2,421.0,25.0,0,0.944,0.056,
178,0,0.0,0.0,0,0,0,
178,1,2691.0,1625.0,0,0.623,0.377,
178,2,97.0,188.0,1,0.34,0.66,
179,0,0.0,0.0,0,0,0,
179,1,670.0,38.0,0,0.946,0.054,
179,2,2118.0,1775.0,0,0.544,0.456,
180,0,0.0,0.0,0,0,0,
180,1,2204.0,812.0,0,0.731,0.269,
180,2,584.0,1001.0,1,0.368,0.632,
181,0,0.0,0.0,0,0,0,
181,1,2078.0,1805.0,0,0.535,0.465,
181,2,710.0,8.0,0,0.989,0.011,
182,0,0.0,0.0,0,0,0,
182,1,1625.0,681.0,0,0.705,0.295,
182,2,1163.0,1132.0,0,0.507,0.493,
183,0,0.0,0.0,0,0,0,
183,1,1271.0,677.0,0,0.652,0.348,
183,2,1517.0,1136.0,0,0.572,0.428,
184,0,0.0,0.0,0,0,0,
184,1,2091.0,1552.0,0,0.574,0.426,
184,2,697.0,261.0,0,0.728,0.272,
185,0,0.0,0.0,0,0,0,
185,1,2733.0,1119.0,0,0.71,0.29,
185,2,55.0,694.0,1,0.073,0.927,
186,0,0.0,0.0,0,0,0,
186,1,1653.0,412.0,0,0.8,0.2,
186,2,1135.0,1401.0,1,0.448,0.552,
187,0,0.0,0.0,0,0,0,
187,1,2334.0,1716.0,0,0.576,0.424,
187,2,454.0,97.0,0,0.824,0.176,
188,0,0.0,0.0,0,0,0,
188,1,2429.0,1208.0,0,0.668,0.332,
188,2,359.0,605.0,1,0.372,0.628,
189,0,0.0,0.0,0,0,0,
189,1,2048.0,304.0,0,0.871,0.129,
189,2,740.0,1509.0,1,0.329,0.671,
190,0,0.0,0.0,0,0,0,
190,1,2733.0,1600.0,0,0.631,0.369,
190,2,55.0,213.0,1,0.205,0.795,
191,0,0.0,0.0,0,0,0,
191,1,1754.0,1775.0,1,0.497,0.503,
191,2,1034.0,38.0,0,0.965,0.035,
192,0,0.0,0.0,0,0,0,
192,1,1861.0,428.0,0,0.813,0.187,
192,2,927.0,1385.0,1,0.401,0.599,
193,0,0.0,0.0,0,0,0,
193,1,1295.0,724.0,0,0.641,0.359,
193,2,1493.0,1089.0,0,0.578,0.422,
194,0,0.0,0.0,0,0,0,
194,1,2168.0,801.0,0,0.73,0.27,
194,2,620.0,1012.0,1,0.38,0.62,
195,0,0.0,0.0,0,0,0,
195,1,1500.0,1093.0,0,0.578,0.422,
195,2,1288.0,720.0,0,0.641,0.359,
196,0,0.0,0.0,0,0,0,
196,1,2344.0,1796.0,0,0.566,0.434,
196,2,444.0,17.0,0,0.963,0.037,
197,0,0.0,0.0,0,0,0,
197,1,2388.0,1172.0,0,0.671,0.329,
197,2,400.0,641.0,1,0.384,0.616,
198,0,0.0,0.0,0,0,0,
198,1,2111.0,830.0,0,0.718,0.282,
198,2,677.0,983.0,1,0.408,0.592,
199,0,0.0,0.0,0,0,0,
199,1,2342.0,1768.0,0,0.57,0.43,
199,2,446.0,45.0,0,0.908,0.092,
