Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
0,0,0.0,0.0,0,0,0,
0,1,2439.0,1700.0,0,0.589,0.411,
0,2,349.0,113.0,0,0.755,0.245,
1,0,0.0,0.0,0,0,0,
1,1,2100.0,334.0,0,0.863,0.137,
1,2,688.0,1479.0,1,0.317,0.683,
2,0,0.0,0.0,0,0,0,
2,1,2427.0,1708.0,0,0.587,0.413,
2,2,361.0,105.0,0,0.775,0.225,
3,0,0.0,0.0,0,0,0,
3,1,1207.0,128.0,0,0.904,0.096,
3,2,1581.0,1685.0,1,0.484,0.516,
4,0,0.0,0.0,0,0,0,
4,1,1751.0,1771.0,1,0.497,0.503,
4,2,1037.0,42.0,0,0.961,0.039,
5,0,0.0,0.0,0,0,0,
5,1,2748.0,1090.0,0,0.716,0.284,
5,2,40.0,723.0,1,0.052,0.948,
6,0,0.0,0.0,0,0,0,
6,1,2550.0,840.0,0,0.752,0.248,
6,2,238.0,973.0,1,0.197,0.803,
7,0,0.0,0.0,0,0,0,
7,1,2118.0,355.0,0,0.856,0.144,
7,2,670.0,1458.0,1,0.315,0.685,
8,0,0.0,0.0,0,0,0,
8,1,1456.0,1014.0,0,0.589,0.411,
8,2,1332.0,799.0,0,0.625,0.375,
9,0,0.0,0.0,0,0,0,
9,1,2583.0,745.0,0,0.776,0.224,
9,2,205.0,1068.0,1,0.161,0.839,
10,0,0.0,0.0,0,0,0,
10,1,769.0,63.0,0,0.924,0.076,
10,2,2019.0,1750.0,0,0.536,0.464,
11,0,0.0,0.0,0,0,0,
11,1,2734.0,1134.0,0,0.707,0.293,
11,2,54.0,679.0,1,0.074,0.926,
12,0,0.0,0.0,0,0,0,
12,1,2016.0,1805.0,0,0.528,0.472,
12,2,772.0,8.0,0,0.99,0.01,
13,0,0.0,0.0,0,0,0,
13,1,1295.0,149.0,0,0.897,0.103,
13,2,1493.0,1664.0,1,0.473,0.527,
14,0,0.0,0.0,0,0,0,
14,1,2106.0,568.0,0,0.788,0.212,
14,2,682.0,1245.0,1,0.354,0.646,
15,0,0.0,0.0,0,0,0,
15,1,1939.0,1454.0,0,0.571,0.429,
15,2,849.0,359.0,0,0.703,0.297,
16,0,0.0,0.0,0,0,0,
16,1,1752.0,1773.0,1,0.497,0.503,
16,2,1036.0,40.0,0,0.963,0.037,
17,0,0.0,0.0,0,0,0,
17,1,2573.0,1302.0,0,0.664,0.336,
17,2,215.0,511.0,1,0.296,0.704,
18,0,0.0,0.0,0,0,0,
18,1,2638.0,801.0,0,0.767,0.233,
18,2,150.0,1012.0,1,0.129,0.871,
19,0,0.0,0.0,0,0,0,
19,1,2092.0,527.0,0,0.799,0.201,
19,2,696.0,1286.0,1,0.351,0.649,
20,0,0.0,0.0,0,0,0,
20,1,1259.0,647.0,0,0.661,0.339,
20,2,1529.0,1166.0,0,0.567,0.433,
21,0,0.0,0.0,0,0,0,
21,1,2341.0,1747.0,0,0.573,0.427,
21,2,447.0,66.0,0,0.871,0.129,
22,0,0.0,0.0,0,0,0,
22,1,1093.0,108.0,0,0.91,0.09,
22,2,1695.0,1705.0,1,0.499,0.501,
23,0,0.0,0.0,0,0,0,
23,1,2550.0,724.0,0,0.779,0.221,
23,2,238.0,1089.0,1,0.179,0.821,
24,0,0.0,0.0,0,0,0,
24,1,2661.0,834.0,0,0.761,0.239,
24,2,127.0,979.0,1,0.115,0.885,
25,0,0.0,0.0,0,0,0,
25,1,1583.0,1204.0,0,0.568,0.432,
25,2,1205.0,609.0,0,0.664,0.336,
26,0,0.0,0.0,0,0,0,
26,1,2347.0,539.0,0,0.813,0.187,
26,2,441.0,1274.0,1,0.257,0.743,
27,0,0.0,0.0,0,0,0,
27,1,2748.0,1102.0,0,0.714,0.286,
27,2,40.0,711.0,1,0.053,0.947,
28,0,0.0,0.0,0,0,0,
28,1,1334.0,782.0,0,0.63,0.37,
28,2,1454.0,1031.0,0,0.585,0.415,
29,0,0.0,0.0,0,0,0,
29,1,2078.0,1805.0,0,0.535,0.465,
29,2,710.0,8.0,0,0.989,0.011,
30,0,0.0,0.0,0,0,0,
30,1,2069.0,325.0,0,0.864,0.136,
30,2,719.0,1488.0,1,0.326,0.674,
31,0,0.0,0.0,0,0,0,
31,1,2595.0,1223.0,0,0.68,0.32,
31,2,193.0,590.0,1,0.246,0.754,
32,0,2788.0,1813.0,0,0.606,0.394,
32,1,0.0,0.0,0,0,0,
32,2,0.0,0.0,0,0,0,
33,0,0.0,0.0,0,0,0,
33,1,1443.0,207.0,0,0.875,0.125,
33,2,1345.0,1606.0,1,0.456,0.544,
34,0,0.0,0.0,0,0,0,
34,1,2615.0,773.0,0,0.772,0.228,
34,2,173.0,1040.0,1,0.143,0.857,
35,0,0.0,0.0,0,0,0,
35,1,2263.0,443.0,0,0.836,0.164,
35,2,525.0,1370.0,1,0.277,0.723,
36,0,0.0,0.0,0,0,0,
36,1,2387.0,579.0,0,0.805,0.195,
36,2,401.0,1234.0,1,0.245,0.755,
37,0,0.0,0.0,0,0,0,
37,1,2245.0,417.0,0,0.843,0.157,
37,2,543.0,1396.0,1,0.28,0.72,
38,0,0.0,0.0,0,0,0,
38,1,2414.0,1693.0,0,0.588,0.412,
38,2,374.0,120.0,0,0.757,0.243,
39,0,0.0,0.0,0,0,0,
39,1,2688.0,903.0,0,0.749,0.251,
39,2,100.0,910.0,1,0.099,0.901,
40,0,0.0,0.0,0,0,0,
40,1,1679.0,1297.0,0,0.564,0.436,
40,2,1109.0,516.0,0,0.682,0.318,
41,0,0.0,0.0,0,0,0,
41,1,2367.0,1788.0,0,0.57,0.43,
41,2,421.0,25.0,0,0.944,0.056,
