Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
0,0,0.0,0.0,0,0,0,
0,1,2734.0,1132.0,0,0.707,0.293,
0,2,54.0,681.0,1,0.073,0.927,
1,0,0.0,0.0,0,0,0,
1,1,2632.0,1048.0,0,0.715,0.285,
1,2,156.0,765.0,1,0.169,0.831,
2,0,0.0,0.0,0,0,0,
2,1,1221.0,157.0,0,0.886,0.114,
2,2,1567.0,1656.0,1,0.486,0.514,
3,0,0.0,0.0,0,0,0,
3,1,257.0,9.0,0,0.966,0.034,
3,2,2531.0,1804.0,0,0.584,0.416,
4,0,0.0,0.0,0,0,0,
4,1,1995.0,488.0,0,0.803,0.197,
4,2,793.0,1325.0,1,0.374,0.626,
5,0,0.0,0.0,0,0,0,
5,1,2530.0,1783.0,0,0.587,0.413,
5,2,258.0,30.0,0,0.896,0.104,
6,0,0.0,0.0,0,0,0,
6,1,2595.0,1223.0,0,0.68,0.32,
6,2,193.0,590.0,1,0.246,0.754,
7,0,0.0,0.0,0,0,0,
7,1,1370.0,868.0,0,0.612,0.388,
7,2,1418.0,945.0,0,0.6,0.4,
8,0,0.0,0.0,0,0,0,
8,1,2239.0,865.0,0,0.721,0.279,
8,2,549.0,948.0,1,0.367,0.633,
9,0,0.0,0.0,0,0,0,
9,1,2622.0,1742.0,0,0.601,0.399,
9,2,166.0,71.0,0,0.7,0.3,
10,0,0.0,0.0,0,0,0,
10,1,2495.0,1756.0,0,0.587,0.413,
10,2,293.0,57.0,0,0.837,0.163,
11,0,0.0,0.0,0,0,0,
11,1,1758.0,1775.0,1,0.498,0.502,
11,2,1030.0,38.0,0,0.964,0.036,
12,0,0.0,0.0,0,0,0,
12,1,2318.0,986.0,0,0.702,0.298,
12,2,470.0,827.0,1,0.362,0.638,
13,0,0.0,0.0,0,0,0,
13,1,2351.0,1785.0,0,0.568,0.432,
13,2,437.0,28.0,0,0.94,0.06,
14,0,0.0,0.0,0,0,0,
14,1,2052.0,1547.0,0,0.57,0.43,
14,2,736.0,266.0,0,0.735,0.265,
15,0,0.0,0.0,0,0,0,
15,1,2141.0,592.0,0,0.783,0.217,
15,2,647.0,1221.0,1,0.346,0.654,
16,0,0.0,0.0,0,0,0,
16,1,2352.0,1646.0,0,0.588,0.412,
16,2,436.0,167.0,0,0.723,0.277,
17,0,0.0,0.0,0,0,0,
17,1,2485.0,1291.0,0,0.658,0.342,
17,2,303.0,522.0,1,0.367,0.633,
18,0,0.0,0.0,0,0,0,
18,1,2038.0,1188.0,0,0.632,0.368,
18,2,750.0,625.0,0,0.545,0.455,
19,0,0.0,0.0,0,0,0,
19,1,2056.0,1223.0,0,0.627,0.373,
19,2,732.0,590.0,0,0.554,0.446,
20,0,0.0,0.0,0,0,0,
20,1,2344.0,1796.0,0,0.566,0.434,
20,2,444.0,17.0,0,0.963,0.037,
21,0,0.0,0.0,0,0,0,
21,1,2504.0,1319.0,0,0.655,0.345,
21,2,284.0,494.0,1,0.365,0.635,
22,0,0.0,0.0,0,0,0,
22,1,2547.0,1287.0,0,0.664,0.336,
22,2,241.0,526.0,1,0.314,0.686,
23,0,0.0,0.0,0,0,0,
23,1,2173.0,503.0,0,0.812,0.188,
23,2,615.0,1310.0,1,0.319,0.681,
24,0,0.0,0.0,0,0,0,
24,1,2034.0,1491.0,0,0.577,0.423,
24,2,754.0,322.0,0,0.701,0.299,
25,0,0.0,0.0,0,0,0,
25,1,1354.0,197.0,0,0.873,0.127,
25,2,1434.0,1616.0,1,0.47,0.53,
26,0,0.0,0.0,0,0,0,
26,1,17.0,5.0,0,0.773,0.227,
26,2,2771.0,1808.0,0,0.605,0.395,
27,0,0.0,0.0,0,0,0,
27,1,574.0,37.0,0,0.939,0.061,
27,2,2214.0,1776.0,0,0.555,0.445,
28,0,0.0,0.0,0,0,0,
28,1,1456.0,1014.0,0,0.589,0.411,
28,2,1332.0,799.0,0,0.625,0.375,
29,0,0.0,0.0,0,0,0,
29,1,208.0,8.0,0,0.963,0.037,
29,2,2580.0,1805.0,0,0.588,0.412,
30,0,0.0,0.0,0,0,0,
30,1,2104.0,1797.0,0,0.539,0.461,
30,2,684.0,16.0,0,0.977,0.023,
31,0,0.0,0.0,0,0,0,
31,1,2702.0,1353.0,0,0.666,0.334,
31,2,86.0,460.0,1,0.158,0.842,
32,0,0.0,0.0,0,0,0,
32,1,1656.0,346.0,0,0.827,0.173,
32,2,1132.0,1467.0,1,0.436,0.564,
33,0,0.0,0.0,0,0,0,
33,1,2263.0,443.0,0,0.836,0.164,
33,2,525.0,1370.0,1,0.277,0.723,
34,0,0.0,0.0,0,0,0,
34,1,1728.0,369.0,0,0.824,0.176,
34,2,1060.0,1444.0,1,0.423,0.577,
35,0,0.0,0.0,0,0,0,
35,1,2345.0,1700.0,0,0.58,0.42,
35,2,443.0,113.0,0,0.797,0.203,
36,0,0.0,0.0,0,0,0,
36,1,2147.0,1602.0,0,0.573,0.427,
36,2,641.0,211.0,0,0.752,0.248,
37,0,0.0,0.0,0,0,0,
37,1,2216.0,405.0,0,0.845,0.155,
37,2,572.0,1408.0,1,0.289,0.711,
38,0,0.0,0.0,0,0,0,
38,1,2118.0,355.0,0,0.856,0.144,
38,2,670.0,1458.0,1,0.315,0.685,
39,0,0.0,0.0,0,0,0,
39,1,1984.0,1378.0,0,0.59,0.41,
39,2,804.0,435.0,0,0.649,0.351,
40,0,0.0,0.0,0,0,0,
40,1,2570.0,1189.0,0,0.684,0.316,
