t2,0.8485,0.561750011403874,0.8701503433723998,0.9627000084379131,
t2_pruned_with_sigma_0_0,0.9058,0.561750011403874,0.8701503433723998,0.9627000084379131,
t2_pruned_with_sigma_0_1,0.9003,0.561750011403874,0.8701503433723998,0.9627000084379131,
t2_pruned_with_sigma_0_2,0.8955,0.561750011403874,0.8701503433723998,0.9627000084379131,
t2_pruned_with_sigma_0_3,0.9028,0.561750011403874,0.8701503433723998,0.9627000084379131,
t3,0.8499,0.561750011403874,0.8701503433723998,0.9627000084379131,
t3_pruned_with_sigma_0_0,0.8461,0.561750011403874,0.8701503433723998,0.9627000084379131,
t3_pruned_with_sigma_0_1,0.9149,0.561750011403874,0.8701503433723998,0.9627000084379131,
t3_pruned_with_sigma_0_2,0.9083,0.561750011403874,0.8701503433723998,0.9627000084379131,
t3_pruned_with_sigma_0_3,0.9004,0.561750011403874,0.8701503433723998,0.9627000084379131,
t4,0.842,0.561750011403874,0.8701503433723998,0.9627000084379131,
t4_pruned_with_sigma_0_0,0.8531,0.561750011403874,0.8701503433723998,0.9627000084379131,
t4_pruned_with_sigma_0_1,0.8553,0.561750011403874,0.8701503433723998,0.9627000084379131,
t4_pruned_with_sigma_0_2,0.8867,0.561750011403874,0.8701503433723998,0.9627000084379131,
t4_pruned_with_sigma_0_3,0.8979,0.561750011403874,0.8701503433723998,0.9627000084379131,
t5,0.8388,0.561750011403874,0.8701503433723998,0.9627000084379131,
t5_pruned_with_sigma_0_0,0.8523,0.561750011403874,0.8701503433723998,0.9627000084379131,
t5_pruned_with_sigma_0_1,0.8422,0.561750011403874,0.8701503433723998,0.9627000084379131,
t5_pruned_with_sigma_0_2,0.8553,0.561750011403874,0.8701503433723998,0.9627000084379131,
t5_pruned_with_sigma_0_3,0.8485,0.561750011403874,0.8701503433723998,0.9627000084379131,
t6,0.8363,0.561750011403874,0.8701503433723998,0.9627000084379131,
t6_pruned_with_sigma_0_0,0.8488,0.561750011403874,0.8701503433723998,0.9627000084379131,
t6_pruned_with_sigma_0_1,0.8449,0.561750011403874,0.8701503433723998,0.9627000084379131,
t6_pruned_with_sigma_0_2,0.8291,0.561750011403874,0.8701503433723998,0.9627000084379131,
t6_pruned_with_sigma_0_3,0.8213,0.561750011403874,0.8701503433723998,0.9627000084379131,
t7,0.8285,0.561750011403874,0.8701503433723998,0.9627000084379131,
t7_pruned_with_sigma_0_0,0.8507,0.561750011403874,0.8701503433723998,0.9627000084379131,
t7_pruned_with_sigma_0_1,0.85,0.561750011403874,0.8701503433723998,0.9627000084379131,
t7_pruned_with_sigma_0_2,0.8295,0.561750011403874,0.8701503433723998,0.9627000084379131,
t7_pruned_with_sigma_0_3,0.8275,0.561750011403874,0.8701503433723998,0.9627000084379131,
t8,0.82,0.561750011403874,0.8701503433723998,0.9627000084379131,
t8_pruned_with_sigma_0_0,0.8472,0.561750011403874,0.8701503433723998,0.9627000084379131,
t8_pruned_with_sigma_0_1,0.8504,0.561750011403874,0.8701503433723998,0.9627000084379131,
t8_pruned_with_sigma_0_2,0.829,0.561750011403874,0.8701503433723998,0.9627000084379131,
t8_pruned_with_sigma_0_3,0.8261,0.561750011403874,0.8701503433723998,0.9627000084379131,
t9,0.8146,0.561750011403874,0.8701503433723998,0.9627000084379131,
t9_pruned_with_sigma_0_0,0.832,0.561750011403874,0.8701503433723998,0.9627000084379131,
t9_pruned_with_sigma_0_1,0.8509,0.561750011403874,0.8701503433723998,0.9627000084379131,
t9_pruned_with_sigma_0_2,0.8335,0.561750011403874,0.8701503433723998,0.9627000084379131,
t9_pruned_with_sigma_0_3,0.8243,0.561750011403874,0.8701503433723998,0.9627000084379131,
