t2,21.39558243751526,0.1645336151123047,0.6890323162078857,7.981227874755859
t3,15.79669976234436,0.1645336151123047,0.6890323162078857,7.981227874755859
t4,14.165962934494019,0.1645336151123047,0.6890323162078857,7.981227874755859
t5,13.236628293991089,0.1645336151123047,0.6890323162078857,7.981227874755859
t6,13.551056146621704,0.1645336151123047,0.6890323162078857,7.981227874755859
t7,13.387873649597168,0.1645336151123047,0.6890323162078857,7.981227874755859
t8,12.859743595123291,0.1645336151123047,0.6890323162078857,7.981227874755859
t9,13.281427145004272,0.1645336151123047,0.6890323162078857,7.981227874755859
t10,13.241451740264893,0.1645336151123047,0.6890323162078857,7.981227874755859
t11,13.303375005722046,0.1645336151123047,0.6890323162078857,7.981227874755859
t12,13.309225797653198,0.1645336151123047,0.6890323162078857,7.981227874755859
t13,13.45587968826294,0.1645336151123047,0.6890323162078857,7.981227874755859
t14,13.41861367225647,0.1645336151123047,0.6890323162078857,7.981227874755859
t15,12.889963150024414,0.1645336151123047,0.6890323162078857,7.981227874755859
t16,13.037086963653564,0.1645336151123047,0.6890323162078857,7.981227874755859
t17,13.30098581314087,0.1645336151123047,0.6890323162078857,7.981227874755859
t18,13.320734024047852,0.1645336151123047,0.6890323162078857,7.981227874755859
t19,12.981770992279053,0.1645336151123047,0.6890323162078857,7.981227874755859
t20,13.128320455551147,0.1645336151123047,0.6890323162078857,7.981227874755859
t21,12.52991771697998,0.1645336151123047,0.6890323162078857,7.981227874755859
t22,11.133292436599731,0.1645336151123047,0.6890323162078857,7.981227874755859
t23,7.9336371421813965,0.1645336151123047,0.6890323162078857,7.981227874755859
t24,4.930020570755005,0.1645336151123047,0.6890323162078857,7.981227874755859
t25,3.312992572784424,0.1645336151123047,0.6890323162078857,7.981227874755859
