Frequency,DSF_RF_5,DSF_RF_10,DSF_RF_15,DSF_RF_20,,Normal Features,DT Classifier_5,RF Classifier_5,DT Classifier_10,RF Classifier_10,DT Classifier_15,RF Classifier_15,DT Classifier_20,RF Classifier_20
t2,-0.6078079914072235,-1.2361608342346292e+21,-4.366625762486694e+18,-3.013911440957144e+19,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t3,-0.5889728516037485,-6.433039056059884e+20,-0.5849835147039077,-1.606578078964174e+22,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t4,-0.5992624143530726,-1.1802248458745491e+19,-3.9907116756414824e+19,-0.6056118075095818,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t5,-0.612889370662165,-0.6237001252190578,-2.4095880263105402e+22,-2.7623614524154385e+22,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t6,-0.6089316237598398,-0.6142952792376108,-3.4207499851894215e+19,-3.4839842459291853e+19,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t7,-0.6367348398061898,-0.6063980079420918,-2.1516644509570635e+22,-0.6168864669976003,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t8,-0.6550706766157568,-0.6097913080597034,-1.0565024096452223e+20,-1.581211810545479e+21,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t9,-0.6550706766157568,-0.6041078188135822,-3.960226741516178e+19,-0.6249688462069722,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t10,-0.6808014355126003,-0.5966466496056968,-0.6342470266849356,-0.6182236172905428,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t11,-0.6808014355126003,-0.6058073757738854,-0.6322743449002008,-0.603607890860906,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t12,-0.6808014355126003,-0.6254170915191717,-0.6285554470052768,-0.5944204978650619,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t13,-0.6808014355126003,-0.6036911663752985,-0.6261350083607244,-0.6230306812580493,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t14,-0.6808014355126003,-0.6070274704755668,-0.6141289125189742,-0.6126772559889894,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t15,-0.7681560225343327,-0.6145845691832033,-0.6106321970545222,-0.6255937183305865,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t16,-0.7681560225343327,-0.6354246737073431,-0.6088485096371067,-0.6181048265083183,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t17,-0.7681560225343327,-0.7519120438571131,-0.6024512887943022,-0.6110770453014375,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t18,-0.7681560225343327,-0.7812113076591163,-0.6213177339465277,-0.618192504194509,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t19,-0.7681560225343327,-0.7681560225343327,-0.6264928628927494,-0.6252654567672649,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t20,-0.7681560225343327,-0.7681560225343327,-0.6099878816128822,-0.6333069848226031,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t21,-0.7681560225343327,-0.7681560225343327,-0.6185061578218274,-0.623459778059434,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t22,-0.7681560225343327,-0.7681560225343327,-0.6135367156854565,-0.68265701543221,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t23,-0.7681560225343327,-0.7681560225343327,-0.601975633769855,-0.6770632094329915,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t24,-0.7681560225343327,-0.7681560225343327,-0.6961684231426617,-0.6463443103198152,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
t25,-0.7681560225343327,-0.7681560225343327,-0.7432881555415485,-0.7637852374943163,-0.5749164708558536,0.4790412376077854,0.491843614934248830.44287881750964697,0.49183070409835550.40543871294684647,0.480903473949157450.3875821018733852,0.476892449686117
