t2,14.078835248947144,0.17363452911376953,0.47040772438049316,5.555546283721924
t3,13.096984386444092,0.17363452911376953,0.47040772438049316,5.555546283721924
t4,12.798388481140137,0.17363452911376953,0.47040772438049316,5.555546283721924
t5,12.659005880355835,0.17363452911376953,0.47040772438049316,5.555546283721924
t6,8.09880518913269,0.17363452911376953,0.47040772438049316,5.555546283721924
t7,5.79600977897644,0.17363452911376953,0.47040772438049316,5.555546283721924
t8,3.9271023273468018,0.17363452911376953,0.47040772438049316,5.555546283721924
t9,3.3738718032836914,0.17363452911376953,0.47040772438049316,5.555546283721924
t10,2.7380483150482178,0.17363452911376953,0.47040772438049316,5.555546283721924
t11,1.9950542449951172,0.17363452911376953,0.47040772438049316,5.555546283721924
t12,1.482818841934204,0.17363452911376953,0.47040772438049316,5.555546283721924
t13,1.3676941394805908,0.17363452911376953,0.47040772438049316,5.555546283721924
t14,0.7198405265808105,0.17363452911376953,0.47040772438049316,5.555546283721924
t15,0.7133591175079346,0.17363452911376953,0.47040772438049316,5.555546283721924
t16,0.5929784774780273,0.17363452911376953,0.47040772438049316,5.555546283721924
t17,0.330075740814209,0.17363452911376953,0.47040772438049316,5.555546283721924
t18,0.32164812088012695,0.17363452911376953,0.47040772438049316,5.555546283721924
t19,0.1862778663635254,0.17363452911376953,0.47040772438049316,5.555546283721924
t20,0.05016350746154785,0.17363452911376953,0.47040772438049316,5.555546283721924
t21,0.044005632400512695,0.17363452911376953,0.47040772438049316,5.555546283721924
t22,0.04064774513244629,0.17363452911376953,0.47040772438049316,5.555546283721924
t23,0.04137730598449707,0.17363452911376953,0.47040772438049316,5.555546283721924
t24,0.042495012283325195,0.17363452911376953,0.47040772438049316,5.555546283721924
t25,0.05560564994812012,0.17363452911376953,0.47040772438049316,5.555546283721924
