RF_5_pruned_with_sigma_0_0_t24,0.0,
RF_5_pruned_with_sigma_0_1_t24,0.0,
RF_5_pruned_with_sigma_0_2_t24,0.0,
RF_5_pruned_with_sigma_0_3_t24,0.0,
RF_5_t25,0.0,
RF_5_pruned_with_sigma_0_0_t25,0.0,
RF_5_pruned_with_sigma_0_1_t25,0.0,
RF_5_pruned_with_sigma_0_2_t25,0.0,
RF_5_pruned_with_sigma_0_3_t25,0.0,
RF_10_t2,201.0,
RF_10_pruned_with_sigma_0_0_t2,203.6,
RF_10_pruned_with_sigma_0_1_t2,301.7,
RF_10_pruned_with_sigma_0_2_t2,301.2,
RF_10_pruned_with_sigma_0_3_t2,300.3,
RF_10_t3,199.0,
RF_10_pruned_with_sigma_0_0_t3,200.0,
RF_10_pruned_with_sigma_0_1_t3,208.2,
RF_10_pruned_with_sigma_0_2_t3,217.9,
RF_10_pruned_with_sigma_0_3_t3,221.3,
RF_10_t4,199.0,
RF_10_pruned_with_sigma_0_0_t4,200.0,
RF_10_pruned_with_sigma_0_1_t4,200.6,
RF_10_pruned_with_sigma_0_2_t4,200.8,
RF_10_pruned_with_sigma_0_3_t4,200.8,
RF_10_t5,164.0,
RF_10_pruned_with_sigma_0_0_t5,200.0,
RF_10_pruned_with_sigma_0_1_t5,200.0,
RF_10_pruned_with_sigma_0_2_t5,200.0,
RF_10_pruned_with_sigma_0_3_t5,200.0,
RF_10_t6,75.0,
RF_10_pruned_with_sigma_0_0_t6,199.0,
RF_10_pruned_with_sigma_0_1_t6,200.0,
RF_10_pruned_with_sigma_0_2_t6,200.0,
RF_10_pruned_with_sigma_0_3_t6,200.0,
RF_10_t7,29.0,
RF_10_pruned_with_sigma_0_0_t7,199.0,
RF_10_pruned_with_sigma_0_1_t7,200.0,
RF_10_pruned_with_sigma_0_2_t7,200.0,
RF_10_pruned_with_sigma_0_3_t7,200.0,
RF_10_t8,15.0,
RF_10_pruned_with_sigma_0_0_t8,199.0,
RF_10_pruned_with_sigma_0_1_t8,200.0,
RF_10_pruned_with_sigma_0_2_t8,200.0,
RF_10_pruned_with_sigma_0_3_t8,200.0,
RF_10_t9,7.0,
RF_10_pruned_with_sigma_0_0_t9,199.0,
RF_10_pruned_with_sigma_0_1_t9,200.0,
RF_10_pruned_with_sigma_0_2_t9,200.0,
RF_10_pruned_with_sigma_0_3_t9,200.0,
RF_10_t10,2.0,
RF_10_pruned_with_sigma_0_0_t10,199.0,
RF_10_pruned_with_sigma_0_1_t10,200.0,
RF_10_pruned_with_sigma_0_2_t10,200.0,
RF_10_pruned_with_sigma_0_3_t10,200.0,
RF_10_t11,1.0,
RF_10_pruned_with_sigma_0_0_t11,199.0,
RF_10_pruned_with_sigma_0_1_t11,200.0,
RF_10_pruned_with_sigma_0_2_t11,200.0,
RF_10_pruned_with_sigma_0_3_t11,200.0,
RF_10_t12,0.0,
RF_10_pruned_with_sigma_0_0_t12,168.0,
RF_10_pruned_with_sigma_0_1_t12,200.0,
RF_10_pruned_with_sigma_0_2_t12,200.0,
RF_10_pruned_with_sigma_0_3_t12,200.0,
RF_10_t13,0.0,
RF_10_pruned_with_sigma_0_0_t13,117.0,
RF_10_pruned_with_sigma_0_1_t13,200.0,
RF_10_pruned_with_sigma_0_2_t13,200.0,
RF_10_pruned_with_sigma_0_3_t13,200.0,
RF_10_t14,0.0,
RF_10_pruned_with_sigma_0_0_t14,77.0,
RF_10_pruned_with_sigma_0_1_t14,200.0,
RF_10_pruned_with_sigma_0_2_t14,200.0,
RF_10_pruned_with_sigma_0_3_t14,200.0,
RF_10_t15,0.0,
RF_10_pruned_with_sigma_0_0_t15,54.0,
RF_10_pruned_with_sigma_0_1_t15,200.0,
RF_10_pruned_with_sigma_0_2_t15,200.0,
RF_10_pruned_with_sigma_0_3_t15,200.0,
RF_10_t16,0.0,
RF_10_pruned_with_sigma_0_0_t16,34.0,
RF_10_pruned_with_sigma_0_1_t16,200.0,
RF_10_pruned_with_sigma_0_2_t16,200.0,
RF_10_pruned_with_sigma_0_3_t16,200.0,
RF_10_t17,0.0,
RF_10_pruned_with_sigma_0_0_t17,19.0,
RF_10_pruned_with_sigma_0_1_t17,200.0,
RF_10_pruned_with_sigma_0_2_t17,200.0,
RF_10_pruned_with_sigma_0_3_t17,200.0,
RF_10_t18,0.0,
RF_10_pruned_with_sigma_0_0_t18,12.0,
RF_10_pruned_with_sigma_0_1_t18,200.0,
RF_10_pruned_with_sigma_0_2_t18,200.0,
RF_10_pruned_with_sigma_0_3_t18,200.0,
RF_10_t19,0.0,
RF_10_pruned_with_sigma_0_0_t19,7.0,
RF_10_pruned_with_sigma_0_1_t19,199.0,
RF_10_pruned_with_sigma_0_2_t19,200.0,
RF_10_pruned_with_sigma_0_3_t19,200.0,
RF_10_t20,0.0,
RF_10_pruned_with_sigma_0_0_t20,3.0,
RF_10_pruned_with_sigma_0_1_t20,199.0,
RF_10_pruned_with_sigma_0_2_t20,200.0,
RF_10_pruned_with_sigma_0_3_t20,200.0,
RF_10_t21,0.0,
RF_10_pruned_with_sigma_0_0_t21,1.0,
RF_10_pruned_with_sigma_0_1_t21,163.0,
RF_10_pruned_with_sigma_0_2_t21,199.0,
RF_10_pruned_with_sigma_0_3_t21,199.0,
RF_10_t22,0.0,
RF_10_pruned_with_sigma_0_0_t22,0.0,
RF_10_pruned_with_sigma_0_1_t22,118.0,
RF_10_pruned_with_sigma_0_2_t22,169.0,
RF_10_pruned_with_sigma_0_3_t22,185.0,
RF_10_t23,0.0,
RF_10_pruned_with_sigma_0_0_t23,0.0,
RF_10_pruned_with_sigma_0_1_t23,84.0,
RF_10_pruned_with_sigma_0_2_t23,134.0,
RF_10_pruned_with_sigma_0_3_t23,149.0,
RF_10_t24,0.0,
RF_10_pruned_with_sigma_0_0_t24,0.0,
RF_10_pruned_with_sigma_0_1_t24,43.0,
RF_10_pruned_with_sigma_0_2_t24,83.0,
RF_10_pruned_with_sigma_0_3_t24,106.0,
RF_10_t25,0.0,
RF_10_pruned_with_sigma_0_0_t25,0.0,
RF_10_pruned_with_sigma_0_1_t25,9.0,
RF_10_pruned_with_sigma_0_2_t25,36.0,
RF_10_pruned_with_sigma_0_3_t25,39.0,
RF_15_t2,200.4,
RF_15_pruned_with_sigma_0_0_t2,292.8,
RF_15_pruned_with_sigma_0_1_t2,320.0,
RF_15_pruned_with_sigma_0_2_t2,323.6,
RF_15_pruned_with_sigma_0_3_t2,326.8,
RF_15_t3,200.0,
RF_15_pruned_with_sigma_0_0_t3,200.3,
RF_15_pruned_with_sigma_0_1_t3,267.4,
RF_15_pruned_with_sigma_0_2_t3,306.8,
RF_15_pruned_with_sigma_0_3_t3,308.1,
RF_15_t4,200.0,
RF_15_pruned_with_sigma_0_0_t4,200.0,
RF_15_pruned_with_sigma_0_1_t4,203.5,
RF_15_pruned_with_sigma_0_2_t4,220.7,
RF_15_pruned_with_sigma_0_3_t4,246.9,
RF_15_t5,200.0,
RF_15_pruned_with_sigma_0_0_t5,200.0,
RF_15_pruned_with_sigma_0_1_t5,200.5,
RF_15_pruned_with_sigma_0_2_t5,203.3,
RF_15_pruned_with_sigma_0_3_t5,204.6,
RF_15_t6,200.0,
RF_15_pruned_with_sigma_0_0_t6,200.0,
RF_15_pruned_with_sigma_0_1_t6,200.5,
RF_15_pruned_with_sigma_0_2_t6,200.5,
RF_15_pruned_with_sigma_0_3_t6,200.5,
RF_15_t7,200.0,
RF_15_pruned_with_sigma_0_0_t7,200.0,
RF_15_pruned_with_sigma_0_1_t7,200.0,
RF_15_pruned_with_sigma_0_2_t7,200.0,
RF_15_pruned_with_sigma_0_3_t7,200.0,
RF_15_t8,199.0,
RF_15_pruned_with_sigma_0_0_t8,200.0,
RF_15_pruned_with_sigma_0_1_t8,200.0,
RF_15_pruned_with_sigma_0_2_t8,200.0,
RF_15_pruned_with_sigma_0_3_t8,200.0,
RF_15_t9,199.0,
RF_15_pruned_with_sigma_0_0_t9,200.0,
RF_15_pruned_with_sigma_0_1_t9,200.0,
RF_15_pruned_with_sigma_0_2_t9,200.0,
RF_15_pruned_with_sigma_0_3_t9,200.0,
RF_15_t10,184.0,
RF_15_pruned_with_sigma_0_0_t10,200.0,
RF_15_pruned_with_sigma_0_1_t10,200.0,
RF_15_pruned_with_sigma_0_2_t10,200.0,
RF_15_pruned_with_sigma_0_3_t10,200.0,
RF_15_t11,109.0,
RF_15_pruned_with_sigma_0_0_t11,200.0,
RF_15_pruned_with_sigma_0_1_t11,200.0,
RF_15_pruned_with_sigma_0_2_t11,200.0,
RF_15_pruned_with_sigma_0_3_t11,200.0,
RF_15_t12,66.0,
RF_15_pruned_with_sigma_0_0_t12,200.0,
RF_15_pruned_with_sigma_0_1_t12,200.0,
RF_15_pruned_with_sigma_0_2_t12,200.0,
RF_15_pruned_with_sigma_0_3_t12,200.0,
RF_15_t13,33.0,
RF_15_pruned_with_sigma_0_0_t13,200.0,
RF_15_pruned_with_sigma_0_1_t13,200.0,
RF_15_pruned_with_sigma_0_2_t13,200.0,
RF_15_pruned_with_sigma_0_3_t13,200.0,
RF_15_t14,8.0,
RF_15_pruned_with_sigma_0_0_t14,200.0,
RF_15_pruned_with_sigma_0_1_t14,200.0,
RF_15_pruned_with_sigma_0_2_t14,200.0,
RF_15_pruned_with_sigma_0_3_t14,200.0,
RF_15_t15,2.0,
RF_15_pruned_with_sigma_0_0_t15,200.0,
RF_15_pruned_with_sigma_0_1_t15,200.0,
RF_15_pruned_with_sigma_0_2_t15,200.0,
RF_15_pruned_with_sigma_0_3_t15,200.0,
RF_15_t16,1.0,
RF_15_pruned_with_sigma_0_0_t16,200.0,
RF_15_pruned_with_sigma_0_1_t16,200.0,
RF_15_pruned_with_sigma_0_2_t16,200.0,
RF_15_pruned_with_sigma_0_3_t16,200.0,
RF_15_t17,0.0,
RF_15_pruned_with_sigma_0_0_t17,200.0,
RF_15_pruned_with_sigma_0_1_t17,200.0,
RF_15_pruned_with_sigma_0_2_t17,200.0,
RF_15_pruned_with_sigma_0_3_t17,200.0,
RF_15_t18,0.0,
RF_15_pruned_with_sigma_0_0_t18,200.0,
RF_15_pruned_with_sigma_0_1_t18,200.0,
RF_15_pruned_with_sigma_0_2_t18,200.0,
RF_15_pruned_with_sigma_0_3_t18,200.0,
RF_15_t19,0.0,
RF_15_pruned_with_sigma_0_0_t19,200.0,
RF_15_pruned_with_sigma_0_1_t19,200.0,
RF_15_pruned_with_sigma_0_2_t19,200.0,
RF_15_pruned_with_sigma_0_3_t19,200.0,
RF_15_t20,0.0,
RF_15_pruned_with_sigma_0_0_t20,200.0,
RF_15_pruned_with_sigma_0_1_t20,200.0,
RF_15_pruned_with_sigma_0_2_t20,200.0,
RF_15_pruned_with_sigma_0_3_t20,200.0,
RF_15_t21,0.0,
RF_15_pruned_with_sigma_0_0_t21,200.0,
RF_15_pruned_with_sigma_0_1_t21,200.0,
RF_15_pruned_with_sigma_0_2_t21,200.0,
RF_15_pruned_with_sigma_0_3_t21,200.0,
RF_15_t22,0.0,
RF_15_pruned_with_sigma_0_0_t22,200.0,
RF_15_pruned_with_sigma_0_1_t22,200.0,
RF_15_pruned_with_sigma_0_2_t22,200.0,
RF_15_pruned_with_sigma_0_3_t22,200.0,
RF_15_t23,0.0,
RF_15_pruned_with_sigma_0_0_t23,200.0,
RF_15_pruned_with_sigma_0_1_t23,200.0,
RF_15_pruned_with_sigma_0_2_t23,200.0,
RF_15_pruned_with_sigma_0_3_t23,200.0,
RF_15_t24,0.0,
RF_15_pruned_with_sigma_0_0_t24,199.0,
RF_15_pruned_with_sigma_0_1_t24,200.0,
RF_15_pruned_with_sigma_0_2_t24,200.0,
RF_15_pruned_with_sigma_0_3_t24,200.0,
RF_15_t25,0.0,
RF_15_pruned_with_sigma_0_0_t25,100.0,
RF_15_pruned_with_sigma_0_1_t25,200.0,
RF_15_pruned_with_sigma_0_2_t25,200.0,
RF_15_pruned_with_sigma_0_3_t25,200.0,
RF_20_t2,200.6,
RF_20_pruned_with_sigma_0_0_t2,306.7,
RF_20_pruned_with_sigma_0_1_t2,315.2,
RF_20_pruned_with_sigma_0_2_t2,319.6,
RF_20_pruned_with_sigma_0_3_t2,323.3,
RF_20_t3,200.0,
RF_20_pruned_with_sigma_0_0_t3,200.0,
RF_20_pruned_with_sigma_0_1_t3,302.0,
RF_20_pruned_with_sigma_0_2_t3,307.6,
RF_20_pruned_with_sigma_0_3_t3,307.6,
RF_20_t4,200.0,
RF_20_pruned_with_sigma_0_0_t4,200.0,
RF_20_pruned_with_sigma_0_1_t4,205.3,
RF_20_pruned_with_sigma_0_2_t4,233.6,
RF_20_pruned_with_sigma_0_3_t4,278.6,
RF_20_t5,200.0,
RF_20_pruned_with_sigma_0_0_t5,200.0,
RF_20_pruned_with_sigma_0_1_t5,200.4,
RF_20_pruned_with_sigma_0_2_t5,205.5,
RF_20_pruned_with_sigma_0_3_t5,210.2,
RF_20_t6,200.0,
RF_20_pruned_with_sigma_0_0_t6,200.0,
RF_20_pruned_with_sigma_0_1_t6,200.0,
RF_20_pruned_with_sigma_0_2_t6,200.0,
RF_20_pruned_with_sigma_0_3_t6,200.4,
RF_20_t7,200.0,
RF_20_pruned_with_sigma_0_0_t7,200.0,
RF_20_pruned_with_sigma_0_1_t7,200.0,
RF_20_pruned_with_sigma_0_2_t7,200.0,
RF_20_pruned_with_sigma_0_3_t7,200.0,
RF_20_t8,200.0,
RF_20_pruned_with_sigma_0_0_t8,200.0,
RF_20_pruned_with_sigma_0_1_t8,200.0,
RF_20_pruned_with_sigma_0_2_t8,200.0,
RF_20_pruned_with_sigma_0_3_t8,200.0,
RF_20_t9,200.0,
RF_20_pruned_with_sigma_0_0_t9,200.0,
RF_20_pruned_with_sigma_0_1_t9,200.0,
RF_20_pruned_with_sigma_0_2_t9,200.0,
RF_20_pruned_with_sigma_0_3_t9,200.0,
RF_20_t10,199.0,
RF_20_pruned_with_sigma_0_0_t10,200.0,
RF_20_pruned_with_sigma_0_1_t10,200.0,
RF_20_pruned_with_sigma_0_2_t10,200.0,
RF_20_pruned_with_sigma_0_3_t10,200.0,
RF_20_t11,199.0,
RF_20_pruned_with_sigma_0_0_t11,200.0,
RF_20_pruned_with_sigma_0_1_t11,200.0,
RF_20_pruned_with_sigma_0_2_t11,200.0,
RF_20_pruned_with_sigma_0_3_t11,200.0,
RF_20_t12,199.0,
RF_20_pruned_with_sigma_0_0_t12,200.0,
RF_20_pruned_with_sigma_0_1_t12,200.0,
RF_20_pruned_with_sigma_0_2_t12,200.0,
RF_20_pruned_with_sigma_0_3_t12,200.0,
RF_20_t13,125.0,
RF_20_pruned_with_sigma_0_0_t13,200.0,
RF_20_pruned_with_sigma_0_1_t13,200.0,
RF_20_pruned_with_sigma_0_2_t13,200.0,
RF_20_pruned_with_sigma_0_3_t13,200.0,
RF_20_t14,80.0,
RF_20_pruned_with_sigma_0_0_t14,200.0,
RF_20_pruned_with_sigma_0_1_t14,200.0,
RF_20_pruned_with_sigma_0_2_t14,200.0,
RF_20_pruned_with_sigma_0_3_t14,200.0,
RF_20_t15,41.0,
RF_20_pruned_with_sigma_0_0_t15,200.0,
RF_20_pruned_with_sigma_0_1_t15,200.0,
RF_20_pruned_with_sigma_0_2_t15,200.0,
RF_20_pruned_with_sigma_0_3_t15,200.0,
RF_20_t16,21.0,
RF_20_pruned_with_sigma_0_0_t16,200.0,
RF_20_pruned_with_sigma_0_1_t16,200.0,
RF_20_pruned_with_sigma_0_2_t16,200.0,
RF_20_pruned_with_sigma_0_3_t16,200.0,
RF_20_t17,13.0,
RF_20_pruned_with_sigma_0_0_t17,200.0,
RF_20_pruned_with_sigma_0_1_t17,200.0,
RF_20_pruned_with_sigma_0_2_t17,200.0,
RF_20_pruned_with_sigma_0_3_t17,200.0,
RF_20_t18,4.0,
RF_20_pruned_with_sigma_0_0_t18,200.0,
RF_20_pruned_with_sigma_0_1_t18,200.0,
RF_20_pruned_with_sigma_0_2_t18,200.0,
RF_20_pruned_with_sigma_0_3_t18,200.0,
RF_20_t19,2.0,
RF_20_pruned_with_sigma_0_0_t19,200.0,
RF_20_pruned_with_sigma_0_1_t19,200.0,
RF_20_pruned_with_sigma_0_2_t19,200.0,
RF_20_pruned_with_sigma_0_3_t19,200.0,
RF_20_t20,0.0,
RF_20_pruned_with_sigma_0_0_t20,200.0,
RF_20_pruned_with_sigma_0_1_t20,200.0,
RF_20_pruned_with_sigma_0_2_t20,200.0,
RF_20_pruned_with_sigma_0_3_t20,200.0,
RF_20_t21,0.0,
RF_20_pruned_with_sigma_0_0_t21,200.0,
RF_20_pruned_with_sigma_0_1_t21,200.0,
RF_20_pruned_with_sigma_0_2_t21,200.0,
RF_20_pruned_with_sigma_0_3_t21,200.0,
RF_20_t22,0.0,
RF_20_pruned_with_sigma_0_0_t22,200.0,
RF_20_pruned_with_sigma_0_1_t22,200.0,
RF_20_pruned_with_sigma_0_2_t22,200.0,
RF_20_pruned_with_sigma_0_3_t22,200.0,
RF_20_t23,0.0,
RF_20_pruned_with_sigma_0_0_t23,200.0,
RF_20_pruned_with_sigma_0_1_t23,200.0,
RF_20_pruned_with_sigma_0_2_t23,200.0,
RF_20_pruned_with_sigma_0_3_t23,200.0,
RF_20_t24,0.0,
RF_20_pruned_with_sigma_0_0_t24,200.0,
RF_20_pruned_with_sigma_0_1_t24,200.0,
RF_20_pruned_with_sigma_0_2_t24,200.0,
RF_20_pruned_with_sigma_0_3_t24,200.0,
RF_20_t25,0.0,
RF_20_pruned_with_sigma_0_0_t25,172.0,
RF_20_pruned_with_sigma_0_1_t25,200.0,
RF_20_pruned_with_sigma_0_2_t25,200.0,
RF_20_pruned_with_sigma_0_3_t25,200.0,
RF_5,125.0,
RF_10,374.4,
RF_15,719.9,
RF_20,1115.1,
RF_5,125.0,
RF_10,374.4,
RF_15,719.9,
RF_20,1115.1,
