RF,comparisons Count,accuracy,
RF_10_t21_pruned_with_sigma_0_2,199.0,0.7909847946276247,
RF_10_t21_pruned_with_sigma_0_3,199.0,0.7863680969487417,
RF_10_t22,0.0,0.09871666434732093,
RF_10_t22_pruned_with_sigma_0_0,0.0,0.09871666434732093,
RF_10_t22_pruned_with_sigma_0_1,118.0,0.7990512549172412,
RF_10_t22_pruned_with_sigma_0_2,169.0,0.8030675788601472,
RF_10_t22_pruned_with_sigma_0_3,185.0,0.7975668021502331,
RF_10_t23,0.0,0.09871666434732093,
RF_10_t23_pruned_with_sigma_0_0,0.0,0.09871666434732093,
RF_10_t23_pruned_with_sigma_0_1,84.0,0.7901512222299278,
RF_10_t23_pruned_with_sigma_0_2,134.0,0.7982842089627182,
RF_10_t23_pruned_with_sigma_0_3,149.0,0.7986842589460746,
RF_10_t24,0.0,0.09871666434732093,
RF_10_t24_pruned_with_sigma_0_0,0.0,0.09871666434732093,
RF_10_t24_pruned_with_sigma_0_1,43.0,0.7475172648116661,
RF_10_t24_pruned_with_sigma_0_2,83.0,0.7848505052680647,
RF_10_t24_pruned_with_sigma_0_3,106.0,0.7959009879485102,
RF_10_t25,0.0,0.09871666434732093,
RF_10_t25_pruned_with_sigma_0_0,0.0,0.09871666434732093,
RF_10_t25_pruned_with_sigma_0_1,9.0,0.45540078574383236,
RF_10_t25_pruned_with_sigma_0_2,36.0,0.6989172430979214,
RF_10_t25_pruned_with_sigma_0_3,39.0,0.6881835519675173,
RF_15_t2,200.4,0.7566011849216572,
RF_15_t2_pruned_with_sigma_0_0,292.8,0.8266668026270846,
RF_15_t2_pruned_with_sigma_0_1,320.0,0.7270843537810723,
RF_15_t2_pruned_with_sigma_0_2,323.6,0.6797661433513529,
RF_15_t2_pruned_with_sigma_0_3,326.8,0.6841167075060692,
RF_15_t3,200.0,0.7508173344653779,
RF_15_t3_pruned_with_sigma_0_0,200.3,0.6560172297980776,
RF_15_t3_pruned_with_sigma_0_1,267.4,0.8228506274090952,
RF_15_t3_pruned_with_sigma_0_2,306.8,0.8239176093507241,
RF_15_t3_pruned_with_sigma_0_3,308.1,0.7978832450038323,
RF_15_t4,200.0,0.7387007947357945,
RF_15_t4_pruned_with_sigma_0_0,200.0,0.6529509531389598,
RF_15_t4_pruned_with_sigma_0_1,203.5,0.7270845021400782,
RF_15_t4_pruned_with_sigma_0_2,220.7,0.8083840791073218,
RF_15_t4_pruned_with_sigma_0_3,246.9,0.8162673922465181,
RF_15_t5,200.0,0.7114172289500021,
RF_15_t5_pruned_with_sigma_0_0,200.0,0.6438008704627184,
RF_15_t5_pruned_with_sigma_0_1,200.5,0.7069506742941674,
RF_15_t5_pruned_with_sigma_0_2,203.3,0.6922491690048443,
RF_15_t5_pruned_with_sigma_0_3,204.6,0.6904659812850644,
RF_15_t6,200.0,0.6963675886906764,
RF_15_t6_pruned_with_sigma_0_0,200.0,0.6758181742092889,
RF_15_t6_pruned_with_sigma_0_1,200.5,0.7253503506856911,
RF_15_t6_pruned_with_sigma_0_2,200.5,0.6508311117246457,
RF_15_t6_pruned_with_sigma_0_3,200.5,0.6536971660401742,
RF_15_t7,200.0,0.6760501278842749,
RF_15_t7_pruned_with_sigma_0_0,200.0,0.7373183221861666,
RF_15_t7_pruned_with_sigma_0_1,200.0,0.7319169440865034,
RF_15_t7_pruned_with_sigma_0_2,200.0,0.6482811408096998,
RF_15_t7_pruned_with_sigma_0_3,200.0,0.658514069105694,
RF_15_t8,199.0,0.7043501657233056,
RF_15_t8_pruned_with_sigma_0_0,200.0,0.7253849741225842,
RF_15_t8_pruned_with_sigma_0_1,200.0,0.719900280523074,
RF_15_t8_pruned_with_sigma_0_2,200.0,0.6398473595981187,
RF_15_t8_pruned_with_sigma_0_3,200.0,0.648164687954635,
RF_15_t9,199.0,0.6633495822368435,
RF_15_t9_pruned_with_sigma_0_0,200.0,0.7132502913809358,
RF_15_t9_pruned_with_sigma_0_1,200.0,0.7134511563823326,
RF_15_t9_pruned_with_sigma_0_2,200.0,0.6423478917195724,
RF_15_t9_pruned_with_sigma_0_3,200.0,0.6331982146001109,
RF_15_t10,184.0,0.6495159354080531,
RF_15_t10_pruned_with_sigma_0_0,200.0,0.6244306732599748,
RF_15_t10_pruned_with_sigma_0_1,200.0,0.7113839966689257,
RF_15_t10_pruned_with_sigma_0_2,200.0,0.6490644435495188,
RF_15_t10_pruned_with_sigma_0_3,200.0,0.6425480195427433,
RF_15_t11,109.0,0.5783659661773737,
RF_15_t11_pruned_with_sigma_0_0,200.0,0.6294812460847364,
RF_15_t11_pruned_with_sigma_0_1,200.0,0.6855323251915217,
RF_15_t11_pruned_with_sigma_0_2,200.0,0.6427147708067589,
RF_15_t11_pruned_with_sigma_0_3,200.0,0.6459489627644983,
RF_15_t12,66.0,0.501250121276015,
RF_15_t12_pruned_with_sigma_0_0,200.0,0.5435151384072914,
RF_15_t12_pruned_with_sigma_0_1,200.0,0.6912148865888508,
RF_15_t12_pruned_with_sigma_0_2,200.0,0.6386974064465345,
RF_15_t12_pruned_with_sigma_0_3,200.0,0.6493489977500182,
RF_15_t13,33.0,0.40006659828358015,
RF_15_t13_pruned_with_sigma_0_0,200.0,0.5680973680350574,
RF_15_t13_pruned_with_sigma_0_1,200.0,0.7138653757981848,
RF_15_t13_pruned_with_sigma_0_2,200.0,0.6278311403661697,
RF_15_t13_pruned_with_sigma_0_3,200.0,0.6195318816718134,
RF_15_t14,8.0,0.2539336331811648,
RF_15_t14_pruned_with_sigma_0_0,200.0,0.5581149729530301,
RF_15_t14_pruned_with_sigma_0_1,200.0,0.6859482403940954,
RF_15_t14_pruned_with_sigma_0_2,200.0,0.6408488275608699,
RF_15_t14_pruned_with_sigma_0_3,200.0,0.6328164520568563,
RF_15_t15,2.0,0.11943386865723389,
RF_15_t15_pruned_with_sigma_0_0,200.0,0.5643652692818565,
RF_15_t15_pruned_with_sigma_0_1,200.0,0.6317817581920503,
RF_15_t15_pruned_with_sigma_0_2,200.0,0.6323496990955365,
RF_15_t15_pruned_with_sigma_0_3,200.0,0.6183663108389433,
RF_15_t16,1.0,0.11656670189050541,
RF_15_t16_pruned_with_sigma_0_0,200.0,0.5611502533586551,
RF_15_t16_pruned_with_sigma_0_1,200.0,0.6291819164101069,
RF_15_t16_pruned_with_sigma_0_2,200.0,0.6159321840547332,
RF_15_t16_pruned_with_sigma_0_3,200.0,0.5817159066917419,
RF_15_t17,0.0,0.09871666434732093,
RF_15_t17_pruned_with_sigma_0_0,200.0,0.5937158229131443,
RF_15_t17_pruned_with_sigma_0_1,200.0,0.6151150710689574,
RF_15_t17_pruned_with_sigma_0_2,200.0,0.6584492883728243,
RF_15_t17_pruned_with_sigma_0_3,200.0,0.5842332130939105,
RF_15_t18,0.0,0.09871666434732093,
RF_15_t18_pruned_with_sigma_0_0,200.0,0.5930654460678788,
RF_15_t18_pruned_with_sigma_0_1,200.0,0.6132978486559664,
RF_15_t18_pruned_with_sigma_0_2,200.0,0.6094824681577895,
RF_15_t18_pruned_with_sigma_0_3,200.0,0.5691666470538133,
RF_15_t19,0.0,0.09871666434732093,
RF_15_t19_pruned_with_sigma_0_0,200.0,0.6048321107266169,
RF_15_t19_pruned_with_sigma_0_1,200.0,0.6112317749145121,
RF_15_t19_pruned_with_sigma_0_2,200.0,0.6110157127572775,
RF_15_t19_pruned_with_sigma_0_3,200.0,0.5681496875466809,
RF_15_t20,0.0,0.09871666434732093,
RF_15_t20_pruned_with_sigma_0_0,200.0,0.6427819332113262,
RF_15_t20_pruned_with_sigma_0_1,200.0,0.5907492860525739,
