Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
21,2,1607.0,2714.0,1,0.372,0.628,
21,3,0.0,0.0,0,0,0,
21,4,0.0,0.0,0,0,0,
22,0,0.0,0.0,0,0,0,
22,1,5456.0,5185.0,0,0.513,0.487,
22,2,142.0,189.0,1,0.429,0.571,
22,3,0.0,0.0,0,0,0,
22,4,0.0,0.0,0,0,0,
23,0,0.0,0.0,0,0,0,
23,1,5391.0,4212.0,0,0.561,0.439,
23,2,207.0,1162.0,1,0.151,0.849,
23,3,0.0,0.0,0,0,0,
23,4,0.0,0.0,0,0,0,
24,0,0.0,0.0,0,0,0,
24,1,4349.0,2785.0,0,0.61,0.39,
24,2,1249.0,2589.0,1,0.325,0.675,
24,3,0.0,0.0,0,0,0,
24,4,0.0,0.0,0,0,0,
25,0,0.0,0.0,0,0,0,
25,1,5591.0,5303.0,0,0.513,0.487,
25,2,7.0,71.0,1,0.09,0.91,
25,3,0.0,0.0,0,0,0,
25,4,0.0,0.0,0,0,0,
26,0,0.0,0.0,0,0,0,
26,1,5594.0,4426.0,0,0.558,0.442,
26,2,4.0,948.0,1,0.004,0.996,
26,3,0.0,0.0,0,0,0,
26,4,0.0,0.0,0,0,0,
27,0,0.0,0.0,0,0,0,
27,1,5530.0,4879.0,0,0.531,0.469,
27,2,68.0,495.0,1,0.121,0.879,
27,3,0.0,0.0,0,0,0,
27,4,0.0,0.0,0,0,0,
28,0,0.0,0.0,0,0,0,
28,1,2053.0,367.0,0,0.848,0.152,
28,2,3545.0,5007.0,1,0.415,0.585,
28,3,0.0,0.0,0,0,0,
28,4,0.0,0.0,0,0,0,
29,0,0.0,0.0,0,0,0,
29,1,4955.0,5112.0,1,0.492,0.508,
29,2,643.0,262.0,0,0.71,0.29,
29,3,0.0,0.0,0,0,0,
29,4,0.0,0.0,0,0,0,
30,0,0.0,0.0,0,0,0,
30,1,2202.0,485.0,0,0.82,0.18,
30,2,3396.0,4889.0,1,0.41,0.59,
30,3,0.0,0.0,0,0,0,
30,4,0.0,0.0,0,0,0,
31,0,0.0,0.0,0,0,0,
31,1,4649.0,2682.0,0,0.634,0.366,
31,2,949.0,2692.0,1,0.261,0.739,
31,3,0.0,0.0,0,0,0,
31,4,0.0,0.0,0,0,0,
32,0,0.0,0.0,0,0,0,
32,1,5536.0,5350.0,0,0.509,0.491,
32,2,62.0,24.0,0,0.721,0.279,
32,3,0.0,0.0,0,0,0,
32,4,0.0,0.0,0,0,0,
33,0,0.0,0.0,0,0,0,
33,1,5239.0,5244.0,1,0.5,0.5,
33,2,359.0,130.0,0,0.734,0.266,
33,3,0.0,0.0,0,0,0,
33,4,0.0,0.0,0,0,0,
34,0,0.0,0.0,0,0,0,
34,1,3722.0,788.0,0,0.825,0.175,
34,2,1876.0,4586.0,1,0.29,0.71,
34,3,0.0,0.0,0,0,0,
34,4,0.0,0.0,0,0,0,
35,0,0.0,0.0,0,0,0,
35,1,3597.0,4260.0,1,0.458,0.542,
35,2,2001.0,1114.0,0,0.642,0.358,
35,3,0.0,0.0,0,0,0,
35,4,0.0,0.0,0,0,0,
36,0,0.0,0.0,0,0,0,
36,1,5398.0,5138.0,0,0.512,0.488,
36,2,200.0,236.0,1,0.459,0.541,
36,3,0.0,0.0,0,0,0,
36,4,0.0,0.0,0,0,0,
37,0,0.0,0.0,0,0,0,
37,1,5410.0,5290.0,0,0.506,0.494,
37,2,188.0,84.0,0,0.691,0.309,
37,3,0.0,0.0,0,0,0,
37,4,0.0,0.0,0,0,0,
38,0,0.0,0.0,0,0,0,
38,1,5356.0,5114.0,0,0.512,0.488,
38,2,242.0,260.0,1,0.482,0.518,
38,3,0.0,0.0,0,0,0,
38,4,0.0,0.0,0,0,0,
39,0,0.0,0.0,0,0,0,
39,1,3961.0,1304.0,0,0.752,0.248,
39,2,1637.0,4070.0,1,0.287,0.713,
39,3,0.0,0.0,0,0,0,
39,4,0.0,0.0,0,0,0,
40,0,0.0,0.0,0,0,0,
40,1,5445.0,5171.0,0,0.513,0.487,
40,2,153.0,203.0,1,0.43,0.57,
40,3,0.0,0.0,0,0,0,
40,4,0.0,0.0,0,0,0,
41,0,0.0,0.0,0,0,0,
41,1,4375.0,2813.0,0,0.609,0.391,
41,2,1223.0,2561.0,1,0.323,0.677,
41,3,0.0,0.0,0,0,0,
41,4,0.0,0.0,0,0,0,
42,0,0.0,0.0,0,0,0,
42,1,1148.0,268.0,0,0.811,0.189,
42,2,4450.0,5106.0,1,0.466,0.534,
42,3,0.0,0.0,0,0,0,
42,4,0.0,0.0,0,0,0,
43,0,0.0,0.0,0,0,0,
43,1,5586.0,5278.0,0,0.514,0.486,
43,2,12.0,96.0,1,0.111,0.889,
43,3,0.0,0.0,0,0,0,
43,4,0.0,0.0,0,0,0,
44,0,0.0,0.0,0,0,0,
44,1,5443.0,4716.0,0,0.536,0.464,
44,2,155.0,658.0,1,0.191,0.809,
44,3,0.0,0.0,0,0,0,
44,4,0.0,0.0,0,0,0,
45,0,0.0,0.0,0,0,0,
45,1,4882.0,5284.0,1,0.48,0.52,
45,2,716.0,90.0,0,0.888,0.112,
45,3,0.0,0.0,0,0,0,
45,4,0.0,0.0,0,0,0,
46,0,0.0,0.0,0,0,0,
46,1,5581.0,4336.0,0,0.563,0.437,
46,2,17.0,1038.0,1,0.016,0.984,
46,3,0.0,0.0,0,0,0,
46,4,0.0,0.0,0,0,0,
47,0,0.0,0.0,0,0,0,
47,1,916.0,508.0,0,0.643,0.357,
47,2,4682.0,4866.0,1,0.49,0.51,
47,3,0.0,0.0,0,0,0,
47,4,0.0,0.0,0,0,0,
48,0,0.0,0.0,0,0,0,
48,1,3307.0,5037.0,1,0.396,0.604,
48,2,2291.0,337.0,0,0.872,0.128,
48,3,0.0,0.0,0,0,0,
48,4,0.0,0.0,0,0,0,
49,0,0.0,0.0,0,0,0,
49,1,2228.0,792.0,0,0.738,0.262,
49,2,3370.0,4582.0,1,0.424,0.576,
49,3,0.0,0.0,0,0,0,
49,4,0.0,0.0,0,0,0,
50,0,0.0,0.0,0,0,0,
50,1,5594.0,4426.0,0,0.558,0.442,
50,2,4.0,948.0,1,0.004,0.996,
50,3,0.0,0.0,0,0,0,
50,4,0.0,0.0,0,0,0,
51,0,0.0,0.0,0,0,0,
51,1,5397.0,4875.0,0,0.525,0.475,
51,2,201.0,499.0,1,0.287,0.713,
51,3,0.0,0.0,0,0,0,
51,4,0.0,0.0,0,0,0,
52,0,5598.0,5374.0,0,0.51,0.49,
52,1,0.0,0.0,0,0,0,
52,2,0.0,0.0,0,0,0,
52,3,0.0,0.0,0,0,0,
52,4,0.0,0.0,0,0,0,
53,0,0.0,0.0,0,0,0,
53,1,4228.0,2245.0,0,0.653,0.347,
53,2,1370.0,3129.0,1,0.305,0.695,
53,3,0.0,0.0,0,0,0,
53,4,0.0,0.0,0,0,0,
54,0,0.0,0.0,0,0,0,
54,1,5571.0,5083.0,0,0.523,0.477,
54,2,27.0,291.0,1,0.085,0.915,
54,3,0.0,0.0,0,0,0,
54,4,0.0,0.0,0,0,0,
55,0,0.0,0.0,0,0,0,
55,1,4856.0,3844.0,0,0.558,0.442,
55,2,742.0,1530.0,1,0.327,0.673,
55,3,0.0,0.0,0,0,0,
55,4,0.0,0.0,0,0,0,
56,0,0.0,0.0,0,0,0,
56,1,5492.0,4954.0,0,0.526,0.474,
56,2,106.0,420.0,1,0.202,0.798,
56,3,0.0,0.0,0,0,0,
56,4,0.0,0.0,0,0,0,
57,0,0.0,0.0,0,0,0,
57,1,5530.0,4879.0,0,0.531,0.469,
57,2,68.0,495.0,1,0.121,0.879,
57,3,0.0,0.0,0,0,0,
57,4,0.0,0.0,0,0,0,
58,0,0.0,0.0,0,0,0,
58,1,5180.0,5206.0,1,0.499,0.501,
58,2,418.0,168.0,0,0.713,0.287,
58,3,0.0,0.0,0,0,0,
58,4,0.0,0.0,0,0,0,
59,0,0.0,0.0,0,0,0,
59,1,4273.0,4406.0,1,0.492,0.508,
59,2,1325.0,968.0,0,0.578,0.422,
59,3,0.0,0.0,0,0,0,
59,4,0.0,0.0,0,0,0,
60,0,0.0,0.0,0,0,0,
60,1,5099.0,4091.0,0,0.555,0.445,
60,2,499.0,1283.0,1,0.28,0.72,
60,3,0.0,0.0,0,0,0,
60,4,0.0,0.0,0,0,0,
61,0,0.0,0.0,0,0,0,
61,1,4494.0,5325.0,1,0.458,0.542,
61,2,1104.0,49.0,0,0.958,0.042,
61,3,0.0,0.0,0,0,0,
61,4,0.0,0.0,0,0,0,
62,0,0.0,0.0,0,0,0,
62,1,5213.0,4890.0,0,0.516,0.484,
62,2,385.0,484.0,1,0.443,0.557,
62,3,0.0,0.0,0,0,0,
62,4,0.0,0.0,0,0,0,
63,0,0.0,0.0,0,0,0,
63,1,4868.0,4733.0,0,0.507,0.493,
63,2,730.0,641.0,0,0.532,0.468,
63,3,0.0,0.0,0,0,0,
63,4,0.0,0.0,0,0,0,
64,0,0.0,0.0,0,0,0,
64,1,3905.0,4793.0,1,0.449,0.551,
64,2,1693.0,581.0,0,0.745,0.255,
64,3,0.0,0.0,0,0,0,
64,4,0.0,0.0,0,0,0,
65,0,0.0,0.0,0,0,0,
65,1,5111.0,4014.0,0,0.56,0.44,
65,2,487.0,1360.0,1,0.264,0.736,
65,3,0.0,0.0,0,0,0,
65,4,0.0,0.0,0,0,0,
66,0,0.0,0.0,0,0,0,
66,1,0.0,0.0,0,0,0,
66,2,3579.0,574.0,0,0.862,0.138,
66,3,143.0,214.0,1,0.401,0.599,
66,4,1876.0,4586.0,1,0.29,0.71,
67,0,0.0,0.0,0,0,0,
67,1,0.0,0.0,0,0,0,
67,2,3722.0,788.0,0,0.825,0.175,
67,3,1778.0,4513.0,1,0.283,0.717,
67,4,98.0,73.0,0,0.573,0.427,
68,0,0.0,0.0,0,0,0,
68,1,0.0,0.0,0,0,0,
68,2,3142.0,3013.0,0,0.51,0.49,
68,3,455.0,1247.0,1,0.267,0.733,
68,4,2001.0,1114.0,0,0.642,0.358,
69,0,0.0,0.0,0,0,0,
69,1,0.0,0.0,0,0,0,
69,2,3307.0,5037.0,1,0.396,0.604,
69,3,2069.0,224.0,0,0.902,0.098,
69,4,222.0,113.0,0,0.663,0.337,
70,0,0.0,0.0,0,0,0,
70,1,0.0,0.0,0,0,0,
70,2,5027.0,3728.0,0,0.574,0.426,
70,3,72.0,363.0,1,0.166,0.834,
70,4,499.0,1283.0,1,0.28,0.72,
