RF,comparisons Count,accuracy,
RF_20_t13_pruned_with_sigma_0_3,172.0,0.7692925232231506,
RF_20_t14,8.0,0.6163139266914432,
RF_20_t14_pruned_with_sigma_0_0,20.0,0.6805493821221819,
RF_20_t14_pruned_with_sigma_0_1,86.0,0.7145297063386685,
RF_20_t14_pruned_with_sigma_0_2,154.0,0.7456385022678347,
RF_20_t14_pruned_with_sigma_0_3,154.0,0.7704288261636231,
RF_20_t15,1.0,0.42928996841344835,
RF_20_t15_pruned_with_sigma_0_0,9.0,0.6534953681638908,
RF_20_t15_pruned_with_sigma_0_1,66.0,0.6852620432904912,
RF_20_t15_pruned_with_sigma_0_2,127.0,0.7634463278003365,
RF_20_t15_pruned_with_sigma_0_3,122.0,0.7580388715495945,
RF_20_t16,1.0,0.42928996841344835,
RF_20_t16_pruned_with_sigma_0_0,3.0,0.4441529137805259,
RF_20_t16_pruned_with_sigma_0_1,51.0,0.573707322280592,
RF_20_t16_pruned_with_sigma_0_2,104.0,0.7614271900313964,
RF_20_t16_pruned_with_sigma_0_3,103.0,0.7557860925425794,
RF_20_t17,0.0,0.24171349360811673,
RF_20_t17_pruned_with_sigma_0_0,1.0,0.31094363401344394,
RF_20_t17_pruned_with_sigma_0_1,40.0,0.5975862550525661,
RF_20_t17_pruned_with_sigma_0_2,82.0,0.7420181354686941,
RF_20_t17_pruned_with_sigma_0_3,91.0,0.7542163729203553,
RF_20_t18,0.0,0.24171349360811673,
RF_20_t18_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t18_pruned_with_sigma_0_1,30.0,0.5028309559259061,
RF_20_t18_pruned_with_sigma_0_2,60.0,0.7095579457611729,
RF_20_t18_pruned_with_sigma_0_3,76.0,0.7418134873707976,
RF_20_t19,0.0,0.24171349360811673,
RF_20_t19_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t19_pruned_with_sigma_0_1,21.0,0.4296092003478644,
RF_20_t19_pruned_with_sigma_0_2,49.0,0.6966949385055397,
RF_20_t19_pruned_with_sigma_0_3,63.0,0.7185753431850819,
RF_20_t20,0.0,0.24171349360811673,
RF_20_t20_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t20_pruned_with_sigma_0_1,16.0,0.39415759780779663,
RF_20_t20_pruned_with_sigma_0_2,41.0,0.6649058286937366,
RF_20_t20_pruned_with_sigma_0_3,53.0,0.7197180044381312,
RF_20_t21,0.0,0.24171349360811673,
RF_20_t21_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t21_pruned_with_sigma_0_1,13.0,0.3770373936436643,
RF_20_t21_pruned_with_sigma_0_2,38.0,0.6523010807292453,
RF_20_t21_pruned_with_sigma_0_3,47.0,0.6840797368156187,
RF_20_t22,0.0,0.24171349360811673,
RF_20_t22_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t22_pruned_with_sigma_0_1,10.0,0.36846865656673344,
RF_20_t22_pruned_with_sigma_0_2,32.0,0.510927083421901,
RF_20_t22_pruned_with_sigma_0_3,44.0,0.6678401056819595,
RF_20_t23,0.0,0.24171349360811673,
RF_20_t23_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t23_pruned_with_sigma_0_1,4.0,0.3215419338326403,
RF_20_t23_pruned_with_sigma_0_2,24.0,0.49292223771905563,
RF_20_t23_pruned_with_sigma_0_3,38.0,0.556229958761395,
RF_20_t24,0.0,0.24171349360811673,
RF_20_t24_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t24_pruned_with_sigma_0_1,2.0,0.3115997413437931,
RF_20_t24_pruned_with_sigma_0_2,20.0,0.4510498106263089,
RF_20_t24_pruned_with_sigma_0_3,31.0,0.5521736091323713,
RF_20_t25,0.0,0.24171349360811673,
RF_20_t25_pruned_with_sigma_0_0,0.0,0.24171349360811673,
RF_20_t25_pruned_with_sigma_0_1,1.0,0.32829311582124865,
RF_20_t25_pruned_with_sigma_0_2,6.0,0.39821440151002035,
RF_20_t25_pruned_with_sigma_0_3,21.0,0.6363092712472225,
RF_5,123.2,0.8416621171462102,
RF_10,269.2,0.858358557604452,
RF_15,429.2,0.8588095170449301,
RF_20,577.0,0.8599402114034239,
