Frequency,DSF_RF_5,DSF_RF_10,DSF_RF_15,DSF_RF_20,,Normal Features,DT Classifier_5,RF Classifier_5,DT Classifier_10,RF Classifier_10,DT Classifier_15,RF Classifier_15,DT Classifier_20,RF Classifier_20
t2,14.64939546585083,19.46348547935486,29.855839729309082,29.204931020736694,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t3,9.25414752960205,18.94885015487671,20.235217094421387,22.047574758529663,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t4,6.412406921386719,15.770467042922974,21.247291088104248,19.15822720527649,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t5,5.562557697296143,14.442354440689087,21.50918173789978,18.997347593307495,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t6,4.557528257369995,13.227385997772217,21.16323447227478,19.24868941307068,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t7,3.51489520072937,13.156994819641113,21.316420555114746,19.26277995109558,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t8,3.021857500076294,13.020268440246582,20.550100803375244,19.85507345199585,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t9,2.6593542098999023,13.006603956222534,19.491986751556396,19.51491641998291,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t10,2.3779425621032715,12.841548919677734,16.958989143371582,19.828917980194092,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t11,1.8722376823425293,12.928214073181152,14.990795135498047,19.297165155410767,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t12,1.4821646213531494,13.135342597961426,14.789898872375488,19.3201904296875,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t13,1.3693699836730957,12.102623224258423,14.422237873077393,17.280771493911743,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t14,0.7629129886627197,11.336485385894775,14.242542505264282,16.10669779777527,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t15,0.7572824954986572,9.982606172561646,14.143375158309937,15.21268606185913,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t16,0.6002390384674072,8.9412260055542,14.232422828674316,14.145368337631226,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t17,0.35312318801879883,8.262901067733765,14.180824041366577,13.964832067489624,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t18,0.31372833251953125,7.594424247741699,14.24890947341919,13.437764644622803,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t19,0.1811840534210205,7.452089786529541,14.122068166732788,13.169692039489746,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t20,0.08530735969543457,7.059122562408447,14.333077192306519,13.1487717628479,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t21,0.04185938835144043,6.26398777961731,13.785577297210693,13.17764949798584,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t22,0.04675436019897461,5.795766353607178,12.799021244049072,12.850169658660889,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t23,0.04347681999206543,4.745133876800537,12.940376996994019,12.684176206588745,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t24,0.04287147521972656,3.4722282886505127,11.632209062576294,12.731543064117432,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
t25,0.04422640800476074,2.2644355297088623,8.519618034362793,12.804663181304932,0.16423702239990234,0.44836950302124023,5.8855097293853760.7067885398864746,8.8242218494415280.9705994129180908,11.810613155364991.0080616474151611,12.528238534927368
