t2,0.5475786177063371,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t3,0.5486639625446712,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t4,0.7696118742274679,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t5,0.41392656428046015,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t6,0.5041221399199951,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t7,0.6192274315265089,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t8,0.5934190266428198,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t9,0.5933226997020739,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t10,0.611340417881843,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t11,0.6267577242449297,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t12,0.6068489362669753,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t13,0.6107092409226624,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t14,0.4671161363895401,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t15,0.5819264816353522,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t16,0.5913221870312436,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t17,0.5226893242769151,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t18,0.5431344742897228,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t19,0.5568543108516534,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t20,0.6056038541151147,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t21,0.5990509252729949,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t22,0.6473164552805818,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t23,0.6495743379040735,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t24,0.6302742794836496,0.7361737018609562,0.3633716675180233,0.42404184212172985,
t25,0.5617399424307854,0.7361737018609562,0.3633716675180233,0.42404184212172985,
