Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
0,0,0.0,0.0,0,0,0,
0,1,2157.0,368.0,0,0.854,0.146,
0,2,631.0,1445.0,1,0.304,0.696,
1,0,0.0,0.0,0,0,0,
1,1,1093.0,108.0,0,0.91,0.09,
1,2,1695.0,1705.0,1,0.499,0.501,
2,0,0.0,0.0,0,0,0,
2,1,2314.0,1628.0,0,0.587,0.413,
2,2,474.0,185.0,0,0.719,0.281,
3,0,0.0,0.0,0,0,0,
3,1,48.0,6.0,0,0.889,0.111,
3,2,2740.0,1807.0,0,0.603,0.397,
4,0,0.0,0.0,0,0,0,
4,1,2735.0,1459.0,0,0.652,0.348,
4,2,53.0,354.0,1,0.13,0.87,
5,0,0.0,0.0,0,0,0,
5,1,2586.0,1268.0,0,0.671,0.329,
5,2,202.0,545.0,1,0.27,0.73,
6,0,0.0,0.0,0,0,0,
6,1,2459.0,1723.0,0,0.588,0.412,
6,2,329.0,90.0,0,0.785,0.215,
7,0,0.0,0.0,0,0,0,
7,1,2495.0,1756.0,0,0.587,0.413,
7,2,293.0,57.0,0,0.837,0.163,
8,0,0.0,0.0,0,0,0,
8,1,17.0,5.0,0,0.773,0.227,
8,2,2771.0,1808.0,0,0.605,0.395,
9,0,0.0,0.0,0,0,0,
9,1,1456.0,1014.0,0,0.589,0.411,
9,2,1332.0,799.0,0,0.625,0.375,
10,0,0.0,0.0,0,0,0,
10,1,1334.0,782.0,0,0.63,0.37,
10,2,1454.0,1031.0,0,0.585,0.415,
11,0,0.0,0.0,0,0,0,
11,1,2550.0,724.0,0,0.779,0.221,
11,2,238.0,1089.0,1,0.179,0.821,
12,0,0.0,0.0,0,0,0,
12,1,2418.0,611.0,0,0.798,0.202,
12,2,370.0,1202.0,1,0.235,0.765,
13,0,0.0,0.0,0,0,0,
13,1,2638.0,801.0,0,0.767,0.233,
13,2,150.0,1012.0,1,0.129,0.871,
14,0,0.0,0.0,0,0,0,
14,1,1748.0,1763.0,1,0.498,0.502,
14,2,1040.0,50.0,0,0.954,0.046,
15,0,0.0,0.0,0,0,0,
15,1,2078.0,1805.0,0,0.535,0.465,
15,2,710.0,8.0,0,0.989,0.011,
16,0,0.0,0.0,0,0,0,
16,1,2092.0,527.0,0,0.799,0.201,
16,2,696.0,1286.0,1,0.351,0.649,
17,0,0.0,0.0,0,0,0,
17,1,2446.0,649.0,0,0.79,0.21,
17,2,342.0,1164.0,1,0.227,0.773,
18,0,0.0,0.0,0,0,0,
18,1,2048.0,304.0,0,0.871,0.129,
18,2,740.0,1509.0,1,0.329,0.671,
19,0,0.0,0.0,0,0,0,
19,1,2245.0,417.0,0,0.843,0.157,
19,2,543.0,1396.0,1,0.28,0.72,
20,0,0.0,0.0,0,0,0,
20,1,2748.0,1102.0,0,0.714,0.286,
20,2,40.0,711.0,1,0.053,0.947,
21,0,0.0,0.0,0,0,0,
21,1,1271.0,677.0,0,0.652,0.348,
21,2,1517.0,1136.0,0,0.572,0.428,
22,0,0.0,0.0,0,0,0,
22,1,670.0,38.0,0,0.946,0.054,
22,2,2118.0,1775.0,0,0.544,0.456,
23,0,0.0,0.0,0,0,0,
23,1,2700.0,947.0,0,0.74,0.26,
23,2,88.0,866.0,1,0.092,0.908,
24,0,0.0,0.0,0,0,0,
24,1,1539.0,1147.0,0,0.573,0.427,
