Feature ,Leaf id,Y = 0,Y = 1, Preferred Class, P(Y) = 0,P(Y) = 1,
21,3,0.0,0.0,0,0,0,
21,4,0.0,0.0,0,0,0,
22,0,0.0,0.0,0,0,0,
22,1,2061.0,1713.0,0,0.546,0.454,
22,2,727.0,100.0,0,0.879,0.121,
22,3,0.0,0.0,0,0,0,
22,4,0.0,0.0,0,0,0,
23,0,0.0,0.0,0,0,0,
23,1,2086.0,1805.0,0,0.536,0.464,
23,2,702.0,8.0,0,0.989,0.011,
23,3,0.0,0.0,0,0,0,
23,4,0.0,0.0,0,0,0,
24,0,0.0,0.0,0,0,0,
24,1,2251.0,1748.0,0,0.563,0.437,
24,2,537.0,65.0,0,0.892,0.108,
24,3,0.0,0.0,0,0,0,
24,4,0.0,0.0,0,0,0,
25,0,0.0,0.0,0,0,0,
25,1,2157.0,368.0,0,0.854,0.146,
25,2,631.0,1445.0,1,0.304,0.696,
25,3,0.0,0.0,0,0,0,
25,4,0.0,0.0,0,0,0,
26,0,0.0,0.0,0,0,0,
26,1,2016.0,1805.0,0,0.528,0.472,
26,2,772.0,8.0,0,0.99,0.01,
26,3,0.0,0.0,0,0,0,
26,4,0.0,0.0,0,0,0,
27,0,0.0,0.0,0,0,0,
27,1,2615.0,773.0,0,0.772,0.228,
27,2,173.0,1040.0,1,0.143,0.857,
27,3,0.0,0.0,0,0,0,
27,4,0.0,0.0,0,0,0,
28,0,0.0,0.0,0,0,0,
28,1,2734.0,1134.0,0,0.707,0.293,
28,2,54.0,679.0,1,0.074,0.926,
28,3,0.0,0.0,0,0,0,
28,4,0.0,0.0,0,0,0,
29,0,0.0,0.0,0,0,0,
29,1,2014.0,1794.0,0,0.529,0.471,
29,2,774.0,19.0,0,0.976,0.024,
29,3,0.0,0.0,0,0,0,
29,4,0.0,0.0,0,0,0,
30,0,0.0,0.0,0,0,0,
30,1,2063.0,1805.0,0,0.533,0.467,
30,2,725.0,8.0,0,0.989,0.011,
30,3,0.0,0.0,0,0,0,
30,4,0.0,0.0,0,0,0,
31,0,0.0,0.0,0,0,0,
31,1,1773.0,1777.0,1,0.499,0.501,
31,2,1015.0,36.0,0,0.966,0.034,
31,3,0.0,0.0,0,0,0,
31,4,0.0,0.0,0,0,0,
32,0,0.0,0.0,0,0,0,
32,1,2083.0,1805.0,0,0.536,0.464,
32,2,705.0,8.0,0,0.989,0.011,
32,3,0.0,0.0,0,0,0,
32,4,0.0,0.0,0,0,0,
33,0,0.0,0.0,0,0,0,
33,1,1207.0,128.0,0,0.904,0.096,
33,2,1581.0,1685.0,1,0.484,0.516,
33,3,0.0,0.0,0,0,0,
33,4,0.0,0.0,0,0,0,
34,0,0.0,0.0,0,0,0,
34,1,2780.0,1777.0,0,0.61,0.39,
34,2,8.0,36.0,1,0.182,0.818,
34,3,0.0,0.0,0,0,0,
34,4,0.0,0.0,0,0,0,
35,0,0.0,0.0,0,0,0,
35,1,2745.0,1064.0,0,0.721,0.279,
35,2,43.0,749.0,1,0.054,0.946,
35,3,0.0,0.0,0,0,0,
35,4,0.0,0.0,0,0,0,
36,0,0.0,0.0,0,0,0,
36,1,2538.0,824.0,0,0.755,0.245,
36,2,250.0,989.0,1,0.202,0.798,
36,3,0.0,0.0,0,0,0,
36,4,0.0,0.0,0,0,0,
37,0,0.0,0.0,0,0,0,
37,1,1354.0,197.0,0,0.873,0.127,
37,2,1434.0,1616.0,1,0.47,0.53,
37,3,0.0,0.0,0,0,0,
37,4,0.0,0.0,0,0,0,
38,0,0.0,0.0,0,0,0,
38,1,1754.0,1775.0,1,0.497,0.503,
38,2,1034.0,38.0,0,0.965,0.035,
38,3,0.0,0.0,0,0,0,
38,4,0.0,0.0,0,0,0,
39,0,0.0,0.0,0,0,0,
39,1,2583.0,745.0,0,0.776,0.224,
39,2,205.0,1068.0,1,0.161,0.839,
39,3,0.0,0.0,0,0,0,
39,4,0.0,0.0,0,0,0,
40,0,0.0,0.0,0,0,0,
40,1,2014.0,1794.0,0,0.529,0.471,
40,2,774.0,19.0,0,0.976,0.024,
40,3,0.0,0.0,0,0,0,
40,4,0.0,0.0,0,0,0,
41,0,0.0,0.0,0,0,0,
41,1,1753.0,750.0,0,0.7,0.3,
41,2,1035.0,1063.0,1,0.493,0.507,
41,3,0.0,0.0,0,0,0,
41,4,0.0,0.0,0,0,0,
42,0,0.0,0.0,0,0,0,
42,1,2553.0,859.0,0,0.748,0.252,
42,2,235.0,954.0,1,0.198,0.802,
42,3,0.0,0.0,0,0,0,
42,4,0.0,0.0,0,0,0,
43,0,0.0,0.0,0,0,0,
43,1,2747.0,1070.0,0,0.72,0.28,
43,2,41.0,743.0,1,0.052,0.948,
43,3,0.0,0.0,0,0,0,
43,4,0.0,0.0,0,0,0,
44,0,0.0,0.0,0,0,0,
44,1,1844.0,1791.0,0,0.507,0.493,
44,2,944.0,22.0,0,0.977,0.023,
44,3,0.0,0.0,0,0,0,
44,4,0.0,0.0,0,0,0,
45,0,0.0,0.0,0,0,0,
45,1,2503.0,1802.0,0,0.581,0.419,
45,2,285.0,11.0,0,0.963,0.037,
45,3,0.0,0.0,0,0,0,
45,4,0.0,0.0,0,0,0,
46,0,0.0,0.0,0,0,0,
46,1,2408.0,1186.0,0,0.67,0.33,
46,2,380.0,627.0,1,0.377,0.623,
46,3,0.0,0.0,0,0,0,
46,4,0.0,0.0,0,0,0,
47,0,0.0,0.0,0,0,0,
47,1,2499.0,1199.0,0,0.676,0.324,
47,2,289.0,614.0,1,0.32,0.68,
47,3,0.0,0.0,0,0,0,
47,4,0.0,0.0,0,0,0,
48,0,0.0,0.0,0,0,0,
48,1,2004.0,1791.0,0,0.528,0.472,
48,2,784.0,22.0,0,0.973,0.027,
48,3,0.0,0.0,0,0,0,
48,4,0.0,0.0,0,0,0,
49,0,0.0,0.0,0,0,0,
49,1,2184.0,687.0,0,0.761,0.239,
49,2,604.0,1126.0,1,0.349,0.651,
49,3,0.0,0.0,0,0,0,
49,4,0.0,0.0,0,0,0,
50,0,0.0,0.0,0,0,0,
50,1,2212.0,632.0,0,0.778,0.222,
50,2,576.0,1181.0,1,0.328,0.672,
50,3,0.0,0.0,0,0,0,
50,4,0.0,0.0,0,0,0,
51,0,0.0,0.0,0,0,0,
51,1,2005.0,1791.0,0,0.528,0.472,
51,2,783.0,22.0,0,0.973,0.027,
51,3,0.0,0.0,0,0,0,
51,4,0.0,0.0,0,0,0,
52,0,0.0,0.0,0,0,0,
52,1,2100.0,334.0,0,0.863,0.137,
52,2,688.0,1479.0,1,0.317,0.683,
52,3,0.0,0.0,0,0,0,
52,4,0.0,0.0,0,0,0,
53,0,0.0,0.0,0,0,0,
53,1,2092.0,527.0,0,0.799,0.201,
53,2,696.0,1286.0,1,0.351,0.649,
53,3,0.0,0.0,0,0,0,
53,4,0.0,0.0,0,0,0,
54,0,0.0,0.0,0,0,0,
54,1,2295.0,806.0,0,0.74,0.26,
54,2,493.0,1007.0,1,0.329,0.671,
54,3,0.0,0.0,0,0,0,
54,4,0.0,0.0,0,0,0,
55,0,0.0,0.0,0,0,0,
55,1,2012.0,397.0,0,0.835,0.165,
55,2,776.0,1416.0,1,0.354,0.646,
55,3,0.0,0.0,0,0,0,
55,4,0.0,0.0,0,0,0,
56,0,0.0,0.0,0,0,0,
56,1,2661.0,834.0,0,0.761,0.239,
56,2,127.0,979.0,1,0.115,0.885,
56,3,0.0,0.0,0,0,0,
56,4,0.0,0.0,0,0,0,
57,0,0.0,0.0,0,0,0,
57,1,2173.0,503.0,0,0.812,0.188,
57,2,615.0,1310.0,1,0.319,0.681,
57,3,0.0,0.0,0,0,0,
57,4,0.0,0.0,0,0,0,
58,0,0.0,0.0,0,0,0,
58,1,2307.0,497.0,0,0.823,0.177,
58,2,481.0,1316.0,1,0.268,0.732,
58,3,0.0,0.0,0,0,0,
58,4,0.0,0.0,0,0,0,
59,0,0.0,0.0,0,0,0,
59,1,2748.0,1109.0,0,0.712,0.288,
59,2,40.0,704.0,1,0.054,0.946,
59,3,0.0,0.0,0,0,0,
59,4,0.0,0.0,0,0,0,
60,0,0.0,0.0,0,0,0,
60,1,2072.0,434.0,0,0.827,0.173,
60,2,716.0,1379.0,1,0.342,0.658,
60,3,0.0,0.0,0,0,0,
60,4,0.0,0.0,0,0,0,
61,0,0.0,0.0,0,0,0,
61,1,2169.0,1630.0,0,0.571,0.429,
61,2,619.0,183.0,0,0.772,0.228,
61,3,0.0,0.0,0,0,0,
61,4,0.0,0.0,0,0,0,
62,0,0.0,0.0,0,0,0,
62,1,2745.0,1049.0,0,0.724,0.276,
62,2,43.0,764.0,1,0.053,0.947,
62,3,0.0,0.0,0,0,0,
62,4,0.0,0.0,0,0,0,
63,0,0.0,0.0,0,0,0,
63,1,2418.0,611.0,0,0.798,0.202,
63,2,370.0,1202.0,1,0.235,0.765,
63,3,0.0,0.0,0,0,0,
63,4,0.0,0.0,0,0,0,
64,0,0.0,0.0,0,0,0,
64,1,2245.0,417.0,0,0.843,0.157,
64,2,543.0,1396.0,1,0.28,0.72,
64,3,0.0,0.0,0,0,0,
64,4,0.0,0.0,0,0,0,
65,0,0.0,0.0,0,0,0,
65,1,2688.0,903.0,0,0.749,0.251,
65,2,100.0,910.0,1,0.099,0.901,
65,3,0.0,0.0,0,0,0,
65,4,0.0,0.0,0,0,0,
66,0,0.0,0.0,0,0,0,
66,1,2581.0,1258.0,0,0.672,0.328,
66,2,207.0,555.0,1,0.272,0.728,
66,3,0.0,0.0,0,0,0,
66,4,0.0,0.0,0,0,0,
67,0,0.0,0.0,0,0,0,
67,1,2624.0,1436.0,0,0.646,0.354,
67,2,164.0,377.0,1,0.303,0.697,
67,3,0.0,0.0,0,0,0,
67,4,0.0,0.0,0,0,0,
68,0,0.0,0.0,0,0,0,
68,1,2078.0,1805.0,0,0.535,0.465,
68,2,710.0,8.0,0,0.989,0.011,
68,3,0.0,0.0,0,0,0,
68,4,0.0,0.0,0,0,0,
69,0,0.0,0.0,0,0,0,
69,1,2746.0,1253.0,0,0.687,0.313,
69,2,42.0,560.0,1,0.07,0.93,
69,3,0.0,0.0,0,0,0,
69,4,0.0,0.0,0,0,0,
70,0,0.0,0.0,0,0,0,
70,1,1748.0,1763.0,1,0.498,0.502,
70,2,1040.0,50.0,0,0.954,0.046,
70,3,0.0,0.0,0,0,0,
70,4,0.0,0.0,0,0,0,
71,0,0.0,0.0,0,0,0,
71,1,2737.0,1151.0,0,0.704,0.296,
71,2,51.0,662.0,1,0.072,0.928,
71,3,0.0,0.0,0,0,0,
71,4,0.0,0.0,0,0,0,
72,0,2788.0,1813.0,0,0.606,0.394,
72,1,0.0,0.0,0,0,0,
72,2,0.0,0.0,0,0,0,
72,3,0.0,0.0,0,0,0,
72,4,0.0,0.0,0,0,0,
73,0,0.0,0.0,0,0,0,
73,1,2022.0,1805.0,0,0.528,0.472,
73,2,766.0,8.0,0,0.99,0.01,
73,3,0.0,0.0,0,0,0,
73,4,0.0,0.0,0,0,0,
74,0,0.0,0.0,0,0,0,
74,1,2676.0,883.0,0,0.752,0.248,
74,2,112.0,930.0,1,0.107,0.893,
74,3,0.0,0.0,0,0,0,
74,4,0.0,0.0,0,0,0,
75,0,0.0,0.0,0,0,0,
75,1,0.0,0.0,0,0,0,
75,2,2092.0,527.0,0,0.799,0.201,
75,3,362.0,1200.0,1,0.232,0.768,
75,4,334.0,86.0,0,0.795,0.205,
76,0,0.0,0.0,0,0,0,
76,1,0.0,0.0,0,0,0,
76,2,2745.0,1049.0,0,0.724,0.276,
76,3,37.0,764.0,1,0.046,0.954,
76,4,6.0,0.0,0,1.0,0.0,
77,0,0.0,0.0,0,0,0,
77,1,0.0,0.0,0,0,0,
77,2,2245.0,417.0,0,0.843,0.157,
77,3,527.0,837.0,1,0.386,0.614,
77,4,16.0,559.0,1,0.028,0.972,
